Id,Title,Category,Duration,Rating,Rating_Count,Director
9106,The Forger,Drama,94,54,4020,Lawrence Roeck
9107,Hayden Panettiere: Fame,"Short,Musical",2,81,10,
9108,Hayden Panettiere: I Can Do It Alone,"Short,Musical",3,,,
9109,Falling Up,"Comedy,Drama,Romance",98,57,2148,David M. Rosenthal
9110,The Architect,Drama,82,56,964,Matt Tauber
9111,Amanda Knox: Murder on Trial in Italy,"Crime,Drama",87,58,1681,Robert Dornhelm
9112,Bring It On: All or Nothing,"Comedy,Sport",99,57,14438,Steve Rash
9113,Joshua Radin: I'd Rather Be with You,"Short,Musical",3,,,
9114,"I Love You, Beth Cooper","Comedy,Romance",102,53,28479,Chris Columbus
9115,The Good Student,Comedy,90,50,1150,David Ostry
9116,Shanghai Calling,"Comedy,Drama,Romance",100,63,1269,Daniel Hsia
9117,Dj Vu All Over Again,"Drama,Fantasy,Mystery",42,90,488,Les Sheldon
9118,Faith,"Action,Crime,Drama",45,87,26,Christopher Chulack
9119,All Hell Breaks Loose,"Drama,Fantasy,Mystery",42,91,590,Shannen Doherty
9120,Forever Charmed,"Drama,Fantasy,Mystery",42,93,1089,James L. Conway
9121,Winona Ryder/Colin Quinn/Beirut,"Comedy,Television",60,,,
9122,Jupiter Ascending,"Action,Adventure,Sci-Fi",127,54,142374,"Lana Wachowski,Lilly Wachowski"
9123,Miles Teller/Jessica St. Clair & Lennon Parham/Christine and The Queens/Brad Wilk,"Comedy,Television",60,,,
9124,Episode dated 29 February 2016,"News,Sport,Television",240,,,
9125,The Double,"Comedy,Drama,Mystery",93,65,35845,Richard Ayoade
9126,Million Dollar Celebrity Invitational Quarterfinal 9,Television,30,,,Kevin McCarthy
9127,Sex and the City,"Comedy,Drama,Romance",145,55,99992,Michael Patrick King
9128,Elf,"Comedy,Family,Fantasy",97,69,148926,Jon Favreau
9129,Wrath of the Titans,News,30,,,
9130,Muppets Most Wanted,"Adventure,Comedy,Crime",107,64,24639,James Bobin
9131,The Kerkovich Way,"Comedy,Romance",20,81,163,Steven Sprung
9132,Leap Year,"Comedy,Romance",100,64,72322,Anand Tucker
9133,Episode #26.31,Television,30,,,Kevin McCarthy
9134,Hope Springs: An Expert's Guide to Everlasting Passion,Documentary,1,,,
9135,A Prairie Home Companion,"Comedy,Drama,Musical",105,68,19755,Robert Altman
9136,Stuck on You,Comedy,118,58,44877,"Bobby Farrelly,Peter Farrelly"
9137,The Jane Austen Book Club,"Comedy,Drama,Romance",106,68,21821,Robin Swicord
9138,Dark Matter,Drama,88,62,2756,Shi-Zheng Chen
9139,Episode #21.128,"Comedy,Musical,Television",62,,,Anthony Caleca
9140,New in Town,"Animation,Comedy",0,,,Valentin Fuentealba
9141,Falling in Love,"Drama,Romance",106,65,9657,Ulu Grosbard
9142,Women Business Voters,Television,30,,,
9143,When Did You Last See Your Father?,"Biography,Drama",92,69,3592,Anand Tucker
9144,Main Street,Drama,92,47,2170,John Doyle
9145,A Summer in Genoa,"Drama,Mystery,Romance",93,61,5426,Michael Winterbottom
9146,Then She Found Me,"Comedy,Drama,Romance",100,60,8543,Helen Hunt
9147,Laws of Attraction,"Comedy,Romance",90,59,18969,Peter Howitt
9148,The Importance of Being Earnest,"Comedy,Drama,Romance",97,69,19158,Oliver Parker
9149,Fourplay,Comedy,87,51,540,Mike Binder
9150,Easy Virtue,"Comedy,Romance",97,67,16624,Stephan Elliott
9151,Hope Springs,"Comedy,Romance",92,54,5623,Mark Herman
9152,The Seduction of Joe Tynan,Drama,108,61,1234,Jerry Schatzberg
9153,...First Do No Harm,Drama,120,70,1311,Jim Abrahams
9154,Julia,Drama,117,74,6553,Fred Zinnemann
9155,Sophie's Choice,"Drama,Romance",150,77,29753,Alan J. Pakula
9156,Episode #1.7,Television,120,71,7,Don Weiner
9157,Episode #2.2,Television,60,,,
9158,500 Questions,Television,60,60,241,"Mark Burnett,Mike Darnell"
9159,Orecchie,Comedy,90,66,23,Alessandro Aronadio
9160,Gantz,"Action,Horror,Sci-Fi",130,65,5220,Shinsuke Sato
9161,Gantz,"Animation,Drama,Fantasy",0,74,4963,
9162,Les beaux jours d'Aranjuez,Drama,97,51,64,Wim Wenders
9163,Gantz: Perfect Answer,"Action,Horror,Mystery",141,63,2602,Shinsuke Sato
9164,Sisters,"Crime,Horror,Mystery",92,39,1119,Douglas Buck
9165,Crackerjack,Comedy,25,62,9,Brad Jones
9166,The Journeyman Project 2: Buried in Time,"Adventure,Sci-Fi",0,91,30,Phil Saunders
9167,Awfully Good Movies,Comedy,130,,,Chris Howe
9168,Sunny Side Up,"Comedy,Romance",80,65,20,Bettina Speer
9169,Universal Soldier: Regeneration,"Action,Adventure,Sci-Fi",97,52,22157,John Hyams
9170,Critical Mass,"Action,Mystery",95,34,352,Fred Olen Ray
9171,Universal Soldier: The Return,"Action,Sci-Fi",83,41,24421,Mic Rodgers
9172,Operation Dodoria Drop,"Animation,Action,Comedy",8,84,10,
9173,"Nrkontakt: Kabul, Oslo","Short,Action",19,57,14,Lars-Erik Lie
9174,Memoirs of an Invisible Man/Under Suspicion/The Mambo Kings/This Is My Life,Television,30,,,
9175,Darkman,"Action,Crime,Fantasy",96,64,48395,Sam Raimi
9176,Rob Roy,"Adventure,Biography,History",139,69,34690,Michael Caton-Jones
9177,Shining Through,"Drama,Romance,Mystery",132,64,7465,David Seltzer
9178,A Cinematic Life: The Art & Influence of Conrad Hall,Short,27,80,9,Michael Brosnan
9179,Ruby Cairo,Mystery,90,50,1829,Graeme Clifford
9180,Pretzel,,0,52,24,Jay Alaimo
9181,Welcome to Mooseport,"Comedy,Romance",110,52,10722,Donald Petrie
9182,Redbelt,"Drama,Sport",99,68,18694,David Mamet
9183,State and Main,"Comedy,Drama",105,68,18417,David Mamet
9184,House of Games,"Crime,Mystery",102,73,16737,David Mamet
9185,Homicide,"Crime,Drama,Mystery",102,71,4729,David Mamet
9186,Spartan,"Action,Crime,Drama",106,66,26768,David Mamet
9187,Things Change,"Comedy,Crime,Drama",100,70,2546,David Mamet
9188,Oleanna,"Drama,Mystery",89,67,2392,David Mamet
9189,Inverted Underwater Car,"Documentary,Mystery,Television",51,71,68,Lauren Gray Williams
9190,The Spanish Prisoner,"Drama,Mystery",110,73,18835,David Mamet
9191,Strongbad_email.exe: Disc Six,"Animation,Comedy",157,80,22,"Matt Chapman,Mike Chapman"
9192,Housewarming,Comedy,95,54,614,Brigitte Roan
9193,Nine Months,"Comedy,Romance",103,54,30129,Chris Columbus
9194,The Englishman Who Went Up a Hill But Came Down a Mountain,"Comedy,Drama",99,66,13743,Christopher Monger
9195,Night Train to Venice,Mystery,98,21,795,Carlo U. Quinterio
9196,Passenger 57,"Action,Crime,Mystery",84,58,37066,Kevin Hooks
9197,The Chamber/The Ghost and the Darkness/The Long Kiss Goodnight/Looking for Richard/Freeway,Television,30,,,
9198,Very Bad Things,"Comedy,Crime,Mystery",100,63,39610,Peter Berg
9199,Caroline and the Ultimatum,"Comedy,Romance",23,67,7,Marco Pennette
9200,The Narrow Margin,"Film-Noir,Mystery",71,78,5135,Richard Fleischer
9201,The Corruptor,"Action,Crime,Drama",110,60,15451,James Foley
9202,The Star Chamber,"Crime,Drama,Mystery",109,63,4937,Peter Hyams
9203,Fear of Clowns,"Horror,Mystery",106,32,752,Kevin Kangas
9204,Robert De Niro/Michelle Pfeiffer/Jennifer Saunders/Cher,"Comedy,Television",60,75,10,Steve Smith
9205,Cop Land,"Crime,Drama,Mystery",104,69,70318,James Mangold
9206,Eye See You,"Crime,Horror,Mystery",96,53,19903,Jim Gillespie
9207,Bullet to the Head,"Action,Mystery",92,57,39614,Walter Hill
9208,We're No Angels,"Comedy,Crime",106,60,17552,Neil Jordan
9209,Episode #7.18,Television,30,,,Matthew Cohen
9210,15 Minutes,"Action,Crime,Drama",120,61,42851,John Herzfeld
9211,About Schmidt,"Comedy,Drama",125,72,108362,Alexander Payne
9212,As Good as It Gets,"Comedy,Drama,Romance",139,77,226757,James L. Brooks
9213,The Making of 'Killing Season',Short,2,,,
9214,Freelancers,"Action,Crime,Drama",96,46,7995,Jessy Terrero
9215,Episode #21.80,"Comedy,Musical,Television",62,,,Anthony Caleca
9216,Men of Honor,"Biography,Drama",129,72,90420,George Tillman Jr.
9217,Ronin,"Action,Adventure,Crime",122,73,146653,John Frankenheimer
9218,2 Guns,"Comedy,Television",0,,,
9219,Quicksand,"Drama,Mystery",92,49,184,Sam Firstenberg
9220,The Merry Gentleman,Drama,110,66,2239,Michael Keaton
9221,Sky News at Five,News,0,59,9,
9222,A Shot at Glory,"Drama,Sport",114,63,1831,Michael Corrente
9223,Game 6,"Comedy,Drama,Sport",87,59,2215,Michael Hoffman
9224,The Last Time,"Comedy,Drama,Mystery",96,62,3040,Michael Caleo
9225,White Noise,"Drama,Horror,Mystery",101,55,42106,Geoffrey Sax
9226,Man to Man,Drama,0,,,John Maybury
9227,Play Me Something,Drama,72,63,32,Timothy Neat
9228,The Party: Nature Morte,Drama,89,66,14,Cynthia Beatt
9229,Conceiving Ada,"Drama,Fantasy,Sci-Fi",85,47,343,Lynn Hershman-Leeson
9230,Possible Worlds,"Mystery,Sci-Fi,Crime",93,69,1571,Robert Lepage
9231,"Run, Fatboy, Run","Comedy,Romance,Sport",100,66,58981,David Schwimmer
9232,"Gaily, Gaily",Comedy,107,56,253,Norman Jewison
9233,Strange Culture,Documentary,75,62,323,Lynn Hershman-Leeson
9234,Tell It to the Fishes,Short,10,72,194,William Sinclair
9235,The Parole Officer,"Comedy,Crime",93,64,5691,John Duigan
9236,Stephanie Daley,Drama,92,63,1531,Hilary Brougher
9237,Dylan Moran: Off the Hook,Comedy,0,77,74,John Gordillo
9238,Dylan Moran: Monster,"Documentary,Comedy",85,85,1263,Michael Matheson
9239,Aberdeen,Drama,106,73,2630,Hans Petter Moland
9240,How Do You Want Me?,"Comedy,Drama",30,79,360,
9241,The River Niger,Drama,105,64,145,Krishna Shah
9242,A Film with Me in It,"Comedy,Mystery",89,67,3176,Ian Fitzgibbon
9243,Mandela's Gun,Biography,0,,,John Irvin
9244,Freefall,"Action,Adventure,Drama",96,46,493,John Irvin
9245,Shalako,Western,113,55,2008,Edward Dmytryk
9246,Dot.Kill,"Crime,Mystery",87,48,685,John Irvin
9247,White Out,Drama,85,64,27,Lawrie Brewster
9248,The Shadows,Mystery,80,56,62,Guillermo R. Rodrguez
9249,Nil by Mouth,Drama,128,74,7155,Gary Oldman
9250,Guns Before Butter,"Mystery,Comedy",83,51,18,Jordan Ellis
9251,Bodies,"Drama,Mystery",109,32,9,Steven Saylor
9252,The Whistle Blower,Mystery,100,62,1595,Simon Langton
9253,Beyond the Limit,"Drama,Romance,Mystery",104,57,915,John Mackenzie
9254,Georgetown,Drama,0,69,23,Scott Winant
9255,World War II: When Lions Roared,"Drama,History,War",194,66,357,Joseph Sargent
9256,Mona Lisa,"Crime,Drama,Romance",104,74,10116,Neil Jordan
9257,The Eye of the Storm,Drama,114,63,1284,Fred Schepisi
9258,Brighton Rock,"Crime,Drama,Mystery",111,57,5079,Rowan Joffe
9259,Kidnapped,"Adventure,Drama",100,62,806,Delbert Mann
9260,The Quiet American,"Drama,Mystery,Romance",101,71,24147,Phillip Noyce
9261,The Ipcress File,Mystery,109,73,10331,Sidney J. Furie
9262,One Man and His Dog,,35,74,13,
9263,Noreen,"Short,Comedy,Drama",18,70,210,Domhnall Gleeson
9264,The Confession,"Short,Drama,Mystery",26,74,578,Tanel Toom
9265,The Oscar Nominated Short Films 2015: Live Action,Drama,118,67,141,
9266,The Shore,"Short,Comedy,Drama",29,68,860,Terry George
9267,Asad,"Short,Adventure,Drama",18,71,721,Bryan Buckley
9268,Henry,"Short,Drama",21,74,595,Yan England
9269,Buzkashi Boys,"Short,Drama",28,67,627,Sam French
9270,The Oscar Nominated Short Films 2013: Live Action,Drama,115,68,186,
9271,35 Aside,"Comedy,Short",27,72,181,Damien O'Donnell
9272,Kiss Toledo Goodbye,"Comedy,Mystery",96,49,472,Lyndon Chubbuck
9273,Down to the Bone,Drama,104,67,1798,Debra Granik
9274,Dummy,"Comedy,Drama,Romance",91,68,5812,Greg Pritikin
9275,Don't Tell Mom the Babysitter's Dead,Comedy,102,61,21992,Stephen Herek
9276,Dust,"Drama,Romance,Western",127,67,1853,Milcho Manchevski
9277,Blue Ice,"Action,Mystery",105,51,1245,Russell Mulcahy
9278,Star Whackers,Documentary,0,69,17,Evi Quaid
9279,The Making of 'Survivor',"Documentary,Short",5,,,
9280,Tracers,"Action,Crime,Drama",94,56,13947,Daniel Benmayor
9281,Big Game,"Action,Adventure",110,54,21064,Jalmari Helander
9282,MI-5,"Action,Drama,Mystery",104,63,13106,Bharat Nalluri
9283,No Escape,"Action,Drama,Sci-Fi",118,61,15949,Martin Campbell
9284,No Escape/Grease Sing-a-Long,"Comedy,Television",0,,,
9285,Halt and Catch Fire,Drama,60,83,16556,"Christopher Cantwell,Christopher C. Rogers"
9286,'Solace' and 'The Light Between Oceans',"Comedy,Television",0,,,Eric Notarnicola
9287,"White Lies, Black Lies","Crime,Mystery,Romance",94,65,20,Yi-an Lou
9288,Forsaken,"Drama,Western",90,63,5610,Jon Cassar
9289,Chiwetel Ejiofor/Phil Rosenthal/Sean Donnelly,"Comedy,Musical,Television",42,,,
9290,August: Osage County,Drama,121,73,68918,John Wells
9291,Regression,"Crime,Drama,Mystery",106,57,22444,Alejandro Amenbar
9292,Before I Go to Sleep,"Drama,Mystery",92,63,50730,Rowan Joffe
9293,Kevin Costner/Rose McIver/Action Bronson/Fab Moretti,"Comedy,Television",41,,,Alexander J. Vietmeier
9294,The Secret in Their Eyes,"Drama,Mystery",129,82,135037,Juan Jos Campanella
9295,The Forger,"Crime,Drama,Mystery",92,57,8680,Philip Martin
9296,The Heineken Kidnapping,"Crime,History,Mystery",127,65,4204,Maarten Treurniet
9297,Freddy Heineken,Drama,0,73,80,
9298,Hitman: Agent 47,"Action,Crime,Mystery",96,57,65077,Aleksander Bach
9299,The Gunman,"Action,Crime,Drama",115,58,29253,Pierre Morel
9300,Episode #1.1,"Comedy,Television",47,,,
9301,Blackhat,"Action,Crime,Drama",133,54,40131,Michael Mann
9302,Seventh Son,"Action,Adventure,Fantasy",102,55,56046,Sergey Bodrov
9303,"Remo, Rambo, Reagan and Reds: The Eighties Action Movie Explosion",Documentary,67,,,Calum Waddell
9304,The Tommyknockers,Comedy,25,78,46,Doug Walker
9305,Legionnaire,"Action,Adventure,Drama",99,54,18613,Peter MacDonald
9306,Replicant,"Action,Sci-Fi,Mystery",100,53,11327,Ringo Lam
9307,Knock Off,"Action,Comedy,Mystery",91,48,11648,Hark Tsui
9308,American Gladiators,"Action,Television,Sport",60,66,1516,
9309,The Geraldo Rivera Show,Television,60,30,108,
9310,In the Shadow of Hollywood,Documentary,112,65,87,Sylvie Groulx
9311,Cyborg,"Action,Sci-Fi,Mystery",86,50,23768,Albert Pyun
9312,Il cielo  sempre pi blu,Drama,110,57,164,Antonello Grimaldi
9313,Palla di neve,,110,46,110,Maurizio Nichetti
9314,La riffa,Drama,93,49,324,Francesco Laudadio
9315,Don't Look Back,"Drama,Horror,Mystery",111,59,5355,Marina de Van
9316,Mditerranes,"Crime,Drama",100,48,286,Philippe Brenger
9317,Ostinato destino,Drama,93,46,120,Gianfranco Albano
9318,This Is Your Life Donald Duck,"Adventure,Biography,Drama",60,77,10,"Jack Hannah,Charles A. Nichols"
9319,Patrick SmartPants/SquidBob TentaclePants,"Animation,Comedy,Family",13,78,197,
9320,Ghost Host/Chimps Ahoy,"Animation,Comedy,Family",13,79,184,
9321,High Road,Comedy,87,54,1327,Matt Walsh
9322,Alone,"Drama,Romance",113,69,12648,agan Irmak
9323,Queens of Country,Comedy,0,54,106,"Ryan Page,Christopher Pomerenke"
9324,A Fantastic Fear of Everything,Comedy,100,59,11428,"Crispian Mills,Chris Hopewell"
9325,The Haunting in Connecticut,"Drama,Horror,Mystery",92,59,49717,Peter Cornwell
9326,Deadfall,"Crime,Drama,Mystery",95,63,32898,Stefan Ruzowitzky
9327,Mirrors,"Horror,Mystery",110,62,87227,Alexandre Aja
9328,Vice,"Action,Adventure,Sci-Fi",96,42,11812,Brian A Miller
9329,The Making of Extraction,"Documentary,Short",13,,,
9330,Point Break,"Action,Crime,Sport",114,53,38036,Ericson Core
9331,Exposed,"Crime,Drama,Mystery",102,42,6799,Gee Malik Linton
9332,The Transporter Refueled,"Action,Crime,Mystery",96,51,28070,Camille Delamarre
9333,Life on the Line,"Action,Drama",97,51,972,David Hackl
9334,Term Life,"Crime,Drama,Mystery",93,55,3181,Peter Billingsley
9335,The Making of 'Double Jeopardy',"Documentary,Short",13,,,Kevin Gorman
9336,Alex Cross,"Action,Crime,Mystery",101,51,28513,Rob Cohen
9337,The Lincoln Lawyer,"Crime,Drama,Mystery",118,73,175686,Brad Furman
9338,The Rainmaker,"Crime,Drama,Mystery",135,71,47017,Francis Ford Coppola
9339,A Time to Kill,"Drama,Mystery",60,79,8,James Frawley
9340,In the Line of Fire,"Action,Drama,Mystery",128,72,74691,Wolfgang Petersen
9341,The Choice,"Drama,Fantasy,Sci-Fi",41,79,61,Michael Dinner
9342,Volcano,"Action,Drama,Sci-Fi",104,54,58948,Mick Jackson
9343,Twister,"Action,Adventure,Drama",113,63,145204,Jan de Bont
9344,A Century of Cinema,Documentary,72,56,249,Caroline Thomas
9345,Dante's Peak,"Action,Adventure,Mystery",108,58,63068,Roger Donaldson
9346,"The Making of 'Girl, Interrupted'",Documentary,13,50,134,"Jed Dannenbaum,Laura Davis"
9347,Deep Impact,"Action,Drama,Romance",120,61,136737,Mimi Leder
9348,WTF's and ROFL's: Wizard of Oz/Battle Chess,Comedy,0,,,Conrad Ephrem Stuyvesant
9349,Fallen,"Action,Crime,Drama",124,70,59316,Gregory Hoblit
9350,Taking Lives,"Crime,Mystery",103,62,66057,D.J. Caruso
9351,Jennifer 8,"Crime,Drama,Mystery",124,62,12353,Bruce Robinson
9352,Perfect Stranger,"Crime,Mystery",109,57,38072,James Foley
9353,The Gold Rush,"Adventure,Comedy,Drama",95,82,69229,Charles Chaplin
9354,Freedomland,"Crime,Drama,Mystery",113,51,13603,Joe Roth
9355,Modern Times,"Comedy,Drama,Family",87,86,146333,Charles Chaplin
9356,The Kid,"Comedy,Drama,Family",68,83,69324,Charles Chaplin
9357,Because I Said So,"Comedy,Romance",102,56,32653,Michael Lehmann
9358,Liev Schreiber/Rob Reiner/Gabriel Iglesias,"Comedy,Musical,Television",40,76,12,
9359,Bonanza,Western,49,73,5584,"David Dortort,Fred Hamilton"
9360,Keith,"Drama,Romance",93,75,30987,Todd Kessler
9361,Love the Coopers,Comedy,107,57,9617,Jessie Nelson
9362,Black or White,Drama,121,66,8307,Mike Binder
9363,The Back-up Plan,"Comedy,Romance",104,53,41141,Alan Poul
9364,Below,"Horror,Mystery",105,62,18078,David Twohy
9365,Monster-in-Law,"Comedy,Romance",101,55,43943,Robert Luketic
9366,Maid in Manhattan,"Comedy,Drama,Romance",105,51,69175,Wayne Wang
9367,The Clearing,"Drama,Mystery",95,59,11780,Pieter Jan Brugge
9368,The Shipping News,Drama,111,68,28796,Lasse Hallstrm
9369,Enough,"Crime,Drama,Mystery",115,56,31029,Michael Apted
9370,Angel Eyes,"Drama,Romance",102,56,19796,Luis Mandoki
9371,Bordertown,"Crime,Drama,Mystery",112,61,8544,Gregory Nava
9372,Shall We Dance,"Comedy,Drama,Romance",106,61,35880,Peter Chelsom
9373,Fool's Gold,"Action,Adventure,Comedy",112,57,60163,Andy Tennant
9374,Half Past Dead 2,Comedy,23,,,Mathew Buck
9375,About Adam,"Comedy,Romance",97,60,5685,Gerard Stembridge
9376,A Little Bit of Heaven,"Comedy,Drama,Fantasy",106,63,23097,Nicole Kassell
9377,Something Borrowed,"Comedy,Drama,Romance",112,59,48639,Luke Greenfield
9378,Failure to Launch,"Comedy,Romance",97,56,59120,Tom Dey
9379,Screaming in High Heels: The Rise & Fall of the Scream Queen Era,Documentary,63,68,209,Jason Paul Collum
9380,Sonny Boy,Comedy,30,,,Rob Reiner
9381,"Likely Stories, Vol. 1",Comedy,60,64,10,Rob Reiner
9382,Raising Helen,"Comedy,Drama,Romance",119,60,31192,Garry Marshall
9383,Everyday Life,Comedy,0,70,15,Rob Reiner
9384,8,"Drama,History",91,74,397,Rob Reiner
9385,The Associate,Comedy,114,60,6140,Donald Petrie
9386,Spinal Tap: The Final Tour,"Short,Comedy",20,81,102,Rob Reiner
9387,The Long Walk Home,"Drama,History",97,73,2629,Richard Pearce
9388,True Believer,"Drama,Crime",108,67,3409,Joseph Ruben
9389,The Dark Knight Rises,News,30,,,
9390,Margaret,Drama,150,65,12369,Kenneth Lonergan
9391,The Amazing Spider-Man,News,30,,,
9392,The Loop,Comedy,0,,,
9393,Lucas Bros Moving Co,"Animation,Comedy",15,69,604,"Keith Lucas,Kenneth Lucas"
9394,Better Off Ted,Comedy,30,82,21982,Victor Fresco
9395,Quick Draw,"Comedy,Western",23,78,1033,"Nancy Hower,John Lehr"
9396,Someone Marry Barry,Comedy,87,59,6132,Rob Pearlstein
9397,The New Boss,Comedy,30,68,31,Nancy Hower
9398,Amy Strikes Back,Comedy,30,67,9,Nancy Hower
9399,Turkey Bowling,Comedy,26,76,14,Nancy Hower
9400,Crazy/Beautiful,"Drama,Romance",99,65,21552,John Stockwell
9401,The Dialogue: An Interview with Screenwriter Ed Solomon,Television,78,,,Dave Moldavon
9402,The Badge,"Crime,Drama,Mystery",103,62,2805,Robby Henson
9403,Dick,Comedy,94,61,16161,Andrew Fleming
9404,Power,Drama,111,57,2163,Sidney Lumet
9405,Luckytown,"Drama,Crime,Mystery",101,48,788,Paul Nicholas
9406,Deeply,"Drama,Fantasy,Mystery",101,60,1487,Sheri Elwood
9407,He's Just Not That Into You,"Comedy,Drama,Romance",129,64,133399,Ken Kwapis
9408,Nights in Rodanthe,"Drama,Romance",97,60,18256,George C. Wolfe
9409,Lover's Prayer,"Drama,Romance,War",106,51,578,Reverge Anselmo
9410,The Cat's Meow,"Drama,Romance",114,64,6929,Peter Bogdanovich
9411,For Lovers Only,"Comedy,Drama,Romance",87,73,1247,Michael Polish
9412,The Late Show,"Comedy,Mystery",93,71,1405,Robert Benton
9413,The Rewrite,"Comedy,Romance",107,62,12098,Marc Lawrence
9414,Truth About Kerry,"Drama,Mystery",85,59,170,Katherine Torpey
9415,Stiletto,"Action,Crime,Drama",99,50,2169,Nick Vallelonga
9416,Cook-Off!,Comedy,0,67,59,Guy Shalem
9417,Here Comes the Devil,"Horror,Mystery",97,57,3061,Adrin Garca Bogliano
9418,Adult Beginners,"Comedy,Drama",92,56,5792,Ross Katz
9419,The Promotion,Comedy,86,57,16652,Steve Conrad
9420,The Captain,"Short,Comedy",15,43,15,Sean K. Lambert
9421,Pretty Ugly People,Comedy,99,50,1320,Tate Taylor
9422,Dorm Daze,"Comedy,Crime,Mystery",96,46,6910,"David Hillenbrand,Scott Hillenbrand"
9423,Walk Into a Bar,Short,12,41,11,Jake Hoffman
9424,"Please, Alfonso","Short,Comedy,Drama",13,59,38,Jake Hoffman
9425,Strange Wilderness,"Adventure,Comedy",87,53,18770,Fred Wolf
9426,I Heart Huckabees,Comedy,107,67,57121,David O. Russell
9427,Rocket Science,"Comedy,Drama",101,67,11732,Jeffrey Blitz
9428,Everything's Gone Green,"Short,Comedy",19,78,97,Aaron Ruell
9429,Campus Ladies,Comedy,30,75,317,"Carrie Aizley,Christen Sussin"
9430,Box of Moon Light,"Comedy,Drama",112,73,4501,Tom DiCillo
9431,7 Chinese Brothers,Comedy,76,57,1004,Bob Byington
9432,Hail Mary,"Crime,Drama",0,67,14,Brad Silberling
9433,The Man Who Forgot His Wife,Drama,0,,,
9434,Sonny Falls,Drama,0,,,
9435,Down Dog,Comedy,32,56,276,Brad Silberling
9436,"Jerusalem, I Love You",Romance,0,,,"Hiam Abbass,Joseph Cedar"
9437,Moonlight Mile,"Drama,Romance",117,67,12064,Brad Silberling
9438,Why Blitt?,Comedy,0,38,16,"Bobby Farrelly,Peter Farrelly"
9439,Taste,Comedy,0,55,11,Andy Cadiff
9440,School for Scoundrels,Comedy,100,59,26238,Todd Phillips
9441,Garden State,"Comedy,Drama,Romance",102,76,188750,Zach Braff
9442,Happy End,"Comedy,Romance,Drama",98,55,1151,Amos Kollek
9443,Sunset Stories,"Comedy,Drama,Mystery",87,67,129,"Ernesto Foronda,Silas Howard"
9444,Beauty Shop,Comedy,105,55,13366,Bille Woodruff
9445,First Sunday,"Comedy,Crime,Drama",96,43,7901,David E. Talbert
9446,The Great New Wonderful,"Comedy,Drama,Romance",87,58,1300,Danny Leiner
9447,Barbershop 2: Back in Business,"Comedy,Drama",106,57,10416,Kevin Rodney Sullivan
9448,Angela's Ashes,Drama,145,73,17142,Alan Parker
9449,My Wonderful Life,"Comedy,Drama",30,86,14,
9450,American Perfekt,"Crime,Drama,Mystery",100,62,1182,Paul Chart
9451,The Ledge,"Drama,Romance,Mystery",101,66,15662,Matthew Chapman
9452,Where Have I Been All Your Life?,"Short,Comedy",20,71,99,Jim Field Smith
9453,Young Americans,Drama,60,79,1227,Steve Antin
9454,Microsoap,"Comedy,Drama",25,85,62,
9455,Heroes and Villains,"Comedy,Romance",104,38,122,Selwyn Roberts
9456,Nicholas Nickleby,"Drama,Romance",132,72,9463,Douglas McGrath
9457,Johnny Mnemonic,"Action,Crime,Sci-Fi",96,56,56684,Robert Longo
9458,Abandon,"Drama,Musical,Mystery",99,49,7951,Stephen Gaghan
9459,Save the Drama for Your Llama/Hornbill & Ted's Bogus Journey,"Animation,Comedy,Family",22,,,Tim Cahill
9460,Heartlands,"Comedy,Drama",90,69,953,Damien O'Donnell
9461,In the Flesh,"Action,Adventure,Sci-Fi",46,78,600,David Livingston
9462,The First Duty,"Action,Adventure,Mystery",45,79,1081,Paul Lynch
9463,Episode #7.5,Television,41,,,
9464,Vontade de Vencer,Documentary,103,56,56,Andr Banza
9465,De Renie,Mystery,99,55,223,Menno Meyjes
9466,Les gorilles,"Action,Comedy",81,36,196,Tristan Aurouet
9467,Third Contact,"Mystery,Sci-Fi",85,72,204,Simon Horrocks
9468,The Paragon Gate,Sci-Fi,0,66,25,James Martin Buck
9469,Dead Space,"Horror,Sci-Fi",72,33,542,Fred Gallo
9470,"Bloed, Zweet & Tranen","Biography,Drama,Musical",111,72,841,Diederick Koopal
9471,The Brand New Testament,"Comedy,Fantasy",113,72,14573,Jaco Van Dormael
9472,Ventoux,"Comedy,Drama",108,65,715,Nicole van Kilsdonk
9473,Relative Happiness,"Comedy,Romance",94,73,78,Deanne Foley
9474,X-Ray Eyes,"Short,Drama,Romance",2,71,17,Mike van Diem
9475,"Ja, ik wil!","Comedy,Romance",0,62,411,Kees van Nieuwkerk
9476,Alaska,,45,73,68,Mike van Diem
9477,Clean Hands,"Crime,Drama,Mystery",108,63,632,Tjebbo Penning
9478,Alien Cargo,"Adventure,Sci-Fi",90,57,848,Mark Haber
9479,Character,"Crime,Drama,Mystery",122,78,9213,Mike van Diem
9480,Drift,"Drama,Sport",113,63,4002,"Ben Nott,Morgan O'Neill"
9481,Drift,"Drama,Romance,Comedy",86,55,415,Quentin Lee
9482,The Mars Underground,Documentary,84,79,449,Scott J. Gill
9483,Total Reality,"Action,Sci-Fi",100,45,379,Phillip J. Roth
9484,Drift,Drama,89,69,259,Michiel van Jaarsveld
9485,Ice Planet,Sci-Fi,83,39,887,Winrich Kolbe
9486,Event Zero,Mystery,0,71,30,
9487,WWE SmackDown vs. RAW 2011,"Action,Sport",0,82,295,Justin Leeper
9488,Bill & Ted's Excellent Adventures,"Animation,Sci-Fi,Comedy",30,65,1265,
