label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
0,9339,13224,8072,Marked Woman,"Crime,Film-Noir,Mystery",96,74,2427,"Lloyd Bacon,Michael Curtiz",Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
0,12204,18923,14535,Born to Be Wild,"Documentary,Short,Adventure",40,76,2562,David Lickley,In the Wild,"Documentary,Special Interest",60,78,69,
1,6908,9152,736,The Seduction of Joe Tynan,Drama,108,61,1234,Jerry Schatzberg,The Seduction of Joe Tynan,"Comedy,Drama",107,66,786,"Jerry Schatzberg,"
1,3141,3699,2168,The Duchess,"Biography,Drama,History",110,69,62691,Saul Dibb,The Duchess,Drama,110,70,68699,"Saul Dibb,"
1,9331,13208,17207,Remake,Drama,73,70,182,"Per Gavatin,Andreas hman",Remake,Drama,72,,1,"Per Gavatin,Andreas hman,"
0,9369,13312,18946,Day of the Dove,"Action,Adventure,Mystery",51,80,1143,Marvin J. Chomsky,A Day in the Dirt,"Sports,Fitness",,,12,
0,7197,9519,11681,The Harvest,Drama,0,,,,Harvest,Drama,96,,39,"Stuart Burkin,"
0,13181,20905,16749,Little Dorrit,"Drama,Mystery,Romance",30,83,6222,,Little Murder,"Drama,Mystery,Science Fiction,Fantasy",97,50,76,"Predrag Antonijevic,"
1,9722,13846,3533,The Velocity of Gary,"Comedy,Drama,Romance",100,50,1563,Dan Ireland,The Velocity of Gary,"Comedy,Drama,Romance",100,62,1562,"Dan Ireland,"
0,262,254,4600,Madea Gets a Job,Comedy,145,42,589,Tyler Perry,Get a Job,Comedy,85,50,4822,"Dylan Kidd,"
0,6430,8325,16954,Love Island,"Comedy,Romance",86,57,229,Jasmila Zbanic,Love Relations,"Comedy,Romance",103,,32,"Michael Hoffman,Devin Molden,"
0,3298,3832,19174,Felix the Cat,"Animation,Sci-Fi",30,70,486,,Fritz the Cat,Animation,77,66,6974,"Ralph Bakshi,"
1,5559,7161,9843,Beverly Hills Cop,"Action,Comedy,Crime",105,73,128378,Martin Brest,Beverly Hills Cop,"Action,Adventure,Comedy,Mystery",105,68,376950,"Martin Brest,"
1,9408,13389,5936,Pyrates,"Comedy,Romance",0,49,520,Noah Stern,Pyrates,Comedy,98,60,131,"Noah Stern,"
1,3125,3612,278,Epic,"Animation,Adventure,Family",102,67,86695,Chris Wedge,Epic,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",102,74,101698,"Chris Wedge,"
0,8565,11981,3670,Requiem for Murder,Mystery,95,51,249,Douglas Jackson,Framed for Murder,"Drama,Mystery",94,54,128,"Douglas Jackson,"
1,13267,21274,909,The Little Prince,"Animation,Adventure,Drama",108,78,32967,Mark Osborne,The Little Prince,"Animation,Science Fiction,Fantasy",106,82,13276,"Mark Osborne,"
1,9241,13031,832,Insurgent,"Adventure,Sci-Fi,Mystery",119,63,159538,Robert Schwentke,Insurgent,"Action,Adventure,Drama,Science Fiction,Fantasy,Romance",119,70,76117,"Robert Schwentke,"
1,12518,19467,9140,Senna,"Documentary,Biography,Sport",106,86,46477,Asif Kapadia,Senna,"Documentary,Sports,Fitness",104,88,17681,"Asif Kapadia,"
0,12628,19713,14288,House of Fools,Comedy,0,73,838,,Chain of Fools,"Comedy,Drama",94,62,2116,"Traktor,"
0,5352,6886,5281,All the Way Home,Drama,120,78,46,Delbert Mann,Follow the Stars Home,Drama,98,78,1205,"Dick Lowry,"
1,780,727,2833,Underdog,"Animation,Family,Comedy",0,75,1253,,Underdog,"Action,Adventure,Comedy,Kids,Family",80,60,122557,"Frederik Du Chau,"
1,10774,16351,11552,Soapdish,"Comedy,Romance",97,65,11685,Michael Hoffman,Soapdish,Comedy,96,64,8741,"Michael Hoffman,"
0,11342,17365,12982,Transformers: Cybertron,"Animation,Action,Adventure",30,63,566,,Transformers: The Last Knight,"Action,Adventure",,,1659,"Michael Bay,"
1,9474,13453,6397,Nighthawks,"Action,Crime,Mystery",99,64,12722,"Bruce Malmuth,Gary Nelson",Nighthawks,"Action,Adventure",100,64,7263,"Bruce Malmuth,"
0,821,853,15694,House of Cards,Drama,51,90,322647,Beau Willimon,House of America,Drama,96,86,155,"Marc Evans,"
0,598,587,2787,Spider-Man 2,"Action,Adventure",127,73,418316,Sam Raimi,Spider-Man,"Action,Adventure,Mystery,Science Fiction,Fantasy",121,66,34294828,"Sam Raimi,"
1,9259,13079,4052,Devil's Knot,"Biography,Crime,Drama",114,61,14250,Atom Egoyan,Devil's Knot,Drama,114,60,7504,"Atom Egoyan,"
1,5995,7659,2343,Something's Gotta Give,"Comedy,Drama,Romance",128,67,92081,Nancy Meyers,Something's Gotta Give,"Comedy,Romance",123,64,207676,"Nancy Meyers,"
0,6504,8472,10651,The Phantom of Film City,"Animation,Sci-Fi",23,64,13,,The Phantom of the Opera,"Drama,Horror,Musical,Performing Arts,Special Interest,Romance",143,74,411623,"Joel Schumacher,"
1,5317,6842,2325,Look Who's Talking Now,"Comedy,Family,Romance",96,42,22522,Tom Ropelewski,Look Who's Talking Now,"Comedy,Kids,Family",95,50,185813,"Tom Ropelewski,"
0,9849,14100,18277,Mother's Day,"Comedy,Horror,Mystery",91,54,3360,Charles Kaufman,A Mother's Rage,"Action,Adventure,Television",,58,13,"Oren Kaplan,"
0,10458,15589,12321,Morning Star,"Action,Drama,Fantasy",42,83,532,J. Miles Dale,The Morning After,Comedy,79,,4,
1,2808,3065,870,Sicario,"Action,Crime,Drama",121,76,210412,Denis Villeneuve,Sicario,"Action,Adventure,Drama,Mystery",121,80,63602,"Denis Villeneuve,"
0,12660,19807,7793,The Way of the Dragon,"Action,Comedy,Crime",90,73,23359,Bruce Lee,Year of the Dragon,"Drama,Television",90,,20,
0,2584,2772,14145,One Night Stand,Drama,0,,,,The Night Stalker,Horror,,98,235,"Edgar Wright,"
0,1923,2166,18152,Secret Window,Mystery,96,66,149318,David Koepp,Secret Weapons,"Drama,Mystery",100,,82,
0,9929,14253,11022,The Curse of the Dragon,"Documentary,Action,Biography",90,70,636,"Tom Kuhn,Fred Weintraub",The Art of the Steal,Comedy,90,62,5812,"Jonathan Sobol,"
0,12932,20596,6157,The Hound of the Baskervilles: Part Two,"Horror,Crime,Drama",50,71,65,,The Hound of the Baskervilles,"Horror,Mystery,Television",100,70,243,"David Attwood,"
0,5659,7332,8072,Wonder Woman,"Short,Action,Fantasy",3,65,1105,Sam Balcomb,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
0,2691,2948,990,Moone Boy,Comedy,23,82,3960,,The Boy,"Horror,Mystery",98,60,18341,"William Brent Bell,"
1,510,481,4048,Urban Legends: Final Cut,"Horror,Mystery,Romance",97,41,13188,John Ottman,Urban Legends: Final Cut,Horror,99,50,49489,"John Ottman,"
0,11844,18171,15848,The Little House,"Drama,Romance",136,73,671,Yji Yamada,Two Family House,"Drama,Romance",108,72,1024,"Raymond De Felitta,"
1,8793,12274,10543,Windtalkers,"Action,Drama,War",134,60,56573,John Woo,Windtalkers,Drama,134,64,66742,"John Woo,"
0,8374,11653,14612,A Perfect Murder,"Crime,Drama,Mystery",107,65,65166,Andrew Davis,The Perfect Murder,Mystery,,60,87,"Zafar Hai,"
1,13196,20916,6285,Jude,"Drama,Romance",123,70,8725,Michael Winterbottom,Jude,"Drama,Romance",123,70,6822,"Michael Winterbottom,"
0,5723,7399,17805,Justice League: Doom,"Animation,Action,Fantasy",75,75,21447,Lauren Montgomery,Justice League of America,"Action,Adventure,Science Fiction,Fantasy,Television",,68,394,"Flix Enrquez Alcal,"
0,1445,1582,17270,Hold the Dark,Mystery,0,,,,Alone in the Dark,"Action,Adventure,Horror",96,40,57890,"Uwe Boll,"
0,6511,8488,13999,The Incredible Hulk,"Action,Drama,Sci-Fi",0,,,,The Incredible Shrinking Man,"Action,Adventure,Comedy,Science Fiction,Fantasy",81,,300,"Brett Ratner,"
0,7196,9519,5110,The Harvest,Drama,0,,,,The Ice Harvest,"Action,Adventure,Comedy,Mystery",88,58,60312,"Harold Ramis,"
0,9468,13437,11800,Dead by Sunset,"Mystery,Drama",185,69,323,,Calm at Sunset,Drama,97,,55,"Daniel Petrie Sr.,"
0,5696,7380,4774,Batman Forever,"Action,Adventure,Fantasy",121,54,193277,Joel Schumacher,Summer Forever,,95,,3,"Roman White,"
0,977,1037,3923,Back to the Future Part II,"Adventure,Comedy,Sci-Fi",108,78,346518,Robert Zemeckis,Back to the Future Part III,"Action,Adventure,Comedy,Science Fiction,Fantasy",119,68,693257,"Robert Zemeckis,"
0,2384,2683,12420,The Outpost,"Drama,War",0,,,,Alien Outpost,"Action,Adventure",90,54,592,"Jabbar Raisani,"
0,7286,9659,3287,After Hours,"Comedy,Crime,Drama",97,77,40368,Martin Scorsese,After Love,Romance,107,,2,
0,11575,17599,3460,The Big Town,"Drama,Romance,Mystery",109,59,1422,"Ben Bolt,Harold Becker",The Town,"Action,Adventure,Drama,Mystery,Romance",151,78,140527,"Ben Affleck,"
0,7713,10344,9955,Barry Goldberg's Day Off,Comedy,22,91,284,David Katzenberg,Ferris Bueller's Day Off,Comedy,103,76,727245,"John Hughes,John Hugues,"
0,9991,14453,11962,Rocket Robin Hood,"Animation,Fantasy,Sci-Fi",22,63,133,,Robin Hood,"Action,Adventure,Drama",148,70,264819,"Ridley Scott,"
0,7399,9808,11325,The Lost World,"Action,Sci-Fi,Adventure",60,73,2488,,The Lost Child,"Drama,Television",96,70,589,"Karen Arthur,"
0,11838,18164,17417,April Story,Romance,67,73,1893,Shunji Iwai,Amber's Story,"Drama,Television",120,76,279,
1,7240,9568,8539,The Bag Man,"Crime,Drama,Mystery",108,53,13476,David Grovic,The Bag Man,Drama,108,50,1857,"David Grovic,"
0,9898,14189,2883,"My Brother, Where Art Thou?","Comedy,Drama",24,84,506,Marc Buckland,"O Brother, Where Art Thou?","Comedy,Drama",106,74,255541,"Joel Coen,"
1,2868,3212,11207,Three to Tango,"Comedy,Romance",98,61,16481,Damon Santostefano,Three to Tango,"Comedy,Drama,Romance",99,54,36643,"Damon Santostefano,"
1,5796,7468,275,Minority Report,"Action,Mystery,Sci-Fi",145,77,405451,Steven Spielberg,Minority Report,"Action,Adventure,Mystery,Science Fiction,Fantasy",140,68,479879,"Steven Spielberg,"
0,13503,21683,4132,Jungle Book,"Action,Adventure,Family",108,68,2943,Zoltan Korda,Jungle Book: Origins,"Action,Adventure,Animation",,,229,"Andy Serkis,"
0,6939,9213,17286,The Making of 'Killing Season',Short,2,,,,The Legend of Billie Jean,"Action,Adventure,Drama",92,70,9421,"Matthew Robbins,"
0,13472,21569,13650,The Big Picture,Family,10,78,28,,The Big Hit,"Action,Adventure",87,62,29711,"Che-Kirk Wong,Kirk Wong,"
0,13515,21695,11105,Edge of Darkness,"Crime,Drama,Mystery",307,86,2860,,House of Darkness,Drama,120,48,12,"Patrick DeLuca,"
1,5625,7296,1561,The Hateful Eight,"Crime,Drama,Mystery",187,79,291740,Quentin Tarantino,The Hateful Eight,Western,167,76,69524,"Quentin Tarantino,"
1,8401,11691,8102,Liberty Heights,"Drama,Musical,Romance",127,71,5820,Barry Levinson,Liberty Heights,"Comedy,Drama",132,68,5460,"Barry Levinson,"
0,7510,9957,19003,Sister Act,Comedy,0,,,,Sister,Drama,112,,3,"David Lascher,"
0,6360,8170,18351,Black Magic,"Drama,Mystery,Romance",105,65,481,"Gregory Ratoff,Orson Welles",Black Card,,14,,0,"Pete Chatmon,"
1,3184,3744,2153,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,76,76,86,Kevin Macdonald,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,76,86,126,"Kevin Macdonald,"
1,1589,1721,10155,Happy Gilmore,"Comedy,Sport",92,70,158212,Dennis Dugan,Happy Gilmore,"Comedy,Special Interest",92,74,989922,"Dennis Dugan,"
1,7092,9367,2776,The Clearing,"Drama,Mystery",95,59,11780,Pieter Jan Brugge,The Clearing,"Action,Adventure,Drama,Mystery",95,58,7367,"Pieter Jan Brugge,"
1,10504,15711,4526,Bad Santa,"Comedy,Crime,Drama",91,71,108992,Terry Zwigoff,Bad Santa,Comedy,91,64,199995,"Terry Zwigoff,"
0,2499,2739,254,Last Man,"Drama,War",0,,,,Early Man,,,,10,"Nick Park,"
1,677,650,1459,Inventing the Abbotts,"Drama,Romance",110,64,9619,Pat O'Connor,Inventing the Abbotts,"Drama,Romance",110,64,9849,"Pat O'Connor,"
1,3071,3528,6329,Peter Pan,"Animation,Adventure,Family",77,73,89803,"Clyde Geronimi,Wilfred Jackson",Peter Pan,"Animation,Kids,Family,Musical,Performing Arts,Science Fiction,Fantasy",77,70,277436,"Wilfred Jackson,Clyde Geronimi,Hamilton Luske,"
0,10486,15663,2295,Home of the Brave,"Action,Drama,War",106,56,9395,Irwin Winkler,Women of the Night,Comedy,56,,8,
0,10385,15415,8250,Evil Under the Sun,"Crime,Drama,Mystery",117,70,9404,Guy Hamilton,Lost in the Sun,,95,64,236,"Trey Nelson,"
1,3115,3607,1085,Rio,"Animation,Adventure,Comedy",96,70,167384,Carlos Saldanha,Rio,"Action,Adventure,Animation,Comedy,Kids,Family",99,74,89752,"Carlos Saldanha,"
0,7024,9308,7916,American Gladiators,"Action,Television,Sport",60,66,1516,,American Blood,Mystery,,,191,
1,13002,20679,12704,Bride & Prejudice,"Comedy,Drama,Musical",122,62,17588,Gurinder Chadha,Bride & Prejudice,"Comedy,Musical,Performing Arts",111,68,130,"Gurinder Chadha,"
0,9160,12909,11464,Super Mario Bros,Comedy,0,68,31,,Super Troopers,Comedy,103,74,262336,"Jay Chandrasekhar,"
0,6162,7917,14788,The Last Exorcism,"Drama,Horror,Mystery",87,56,41921,Daniel Stamm,The Last Dragon,"Action,Adventure",,88,337,
0,817,852,10135,Fargo,"Crime,Drama,Mystery",53,90,178734,,Fargo,"Drama,Mystery",97,78,232078,"Joel Coen,"
0,9918,14224,14511,Slave Island,"Animation,Action,Family",22,78,171,,Small Island,"Art House,International,Drama,Television",,,5,"John Alexander,"
0,849,954,4404,The Tonight Show,Television,105,78,87,,The War Show,Documentary,100,,1,"Andreas Dalsgaard,Obaidah Zytoon,"
0,2711,2958,12761,Perfect Strangers,"Comedy,Drama",238,82,1135,,Intimate Strangers,Drama,96,,27,"John Llewellyn Moxey,"
1,5094,6630,9369,We Steal Secrets: The Story of WikiLeaks,Documentary,130,69,6270,Alex Gibney,We Steal Secrets: The Story Of Wikileaks,"Documentary,Special Interest",130,76,9684,"Alex Gibney,"
0,3658,4567,17988,Another Country,"Biography,Drama,Romance",90,72,3955,Marek Kanievska,Young Country,"Documentary,Musical,Performing Arts",40,,3,
0,811,811,18819,My Three Sons,"Comedy,Family",30,71,1972,,My Many Sons,Drama,98,,3,"Ralph E. Portillo,"
0,9502,13530,9529,Nikola Tesla and the End of the World,Sci-Fi,0,34,5,,Encounters at the End of the World,Documentary,99,70,35640,"Werner Herzog,"
0,2895,3233,16785,American Crime,Drama,43,77,5848,John Ridley,American Violet,Drama,113,74,16353,"Tim Disney,"
1,1632,1758,851,Wiener-Dog,"Comedy,Drama",88,59,3618,Todd Solondz,Wiener-Dog,Comedy,90,56,2842,"Todd Solondz,"
0,10423,15496,4186,Sherlock Holmes,"Horror,Crime,Drama",50,78,284,,Sherlock Holmes,"Action,Adventure,Drama,Mystery",129,74,768487,"Guy Ritchie,"
0,9249,13056,7730,Twins,Television,30,,,,Twins,Comedy,107,54,203953,"Ivan Reitman,"
0,5905,7575,1181,Ice Age: Continental Drift,News,30,,,,Ice Age: Continental Drift,"Action,Adventure,Animation,Comedy,Kids,Family",87,72,150866,"Michael Thurmeier,Steve Martino,"
0,3040,3497,2917,How to Train Your Dragon 2,"Animation,Action,Adventure",102,79,225231,Dean DeBlois,How to Train Your Dragon,"Animation,Kids,Family,Science Fiction,Fantasy",98,84,310257,"Dean DeBlois,Chris Sanders,"
0,4958,6468,10282,The Weather Man,"Comedy,Drama",102,66,69683,Gore Verbinski,The Best Man,"Comedy,Drama",120,74,30884,"Malcolm D. Lee,"
0,700,670,5887,God of War,,0,81,10,Spencer Gilbert,Spoils of War,"Drama,Kids,Family,Television",100,,106,"David Greene,"
0,6484,8436,18351,Black Ice,"Drama,Mystery",110,68,2291,Petri Kotwica,Black Card,,14,,0,"Pete Chatmon,"
0,9798,13960,5066,Golden Girls,Comedy,25,29,53,,Valet Girls,Comedy,89,42,69,"Rafal Zielinski,"
0,12507,19456,14924,How Long the Night,Short,2,,,John Flynn,'Twas the Night,"Comedy,Kids,Family,Television",110,60,337,
0,1273,1425,16498,Laid in America,Comedy,85,49,1710,"Sam Milman,Peter Vass",Africans in America,Documentary,,,75,
0,5658,7331,17805,Justice League Part Two,"Action,Sci-Fi",0,,,Zack Snyder,Justice League of America,"Action,Adventure,Science Fiction,Fantasy,Television",,68,394,"Flix Enrquez Alcal,"
0,12444,19337,11951,American Heart,"Crime,Drama,Romance",113,68,2466,Martin Bell,American Made,Mystery,,,176,"Doug Liman,"
0,3193,3753,3281,Match of the Day 2,Sport,45,78,518,,Birth of the Dragon,Drama,103,32,150,"George Nolfi,"
1,8055,11043,14097,Nobel Son,"Comedy,Crime,Drama",110,64,5054,Randall Miller,Nobel Son,"Comedy,Drama,Mystery",110,62,3233,"Randall Miller,"
0,2667,2890,6133,Looking: The Movie,"Comedy,Drama",85,78,2792,Andrew Haigh,Looking for Grace,"Art House,International,Drama",,46,64,"Sue Brooks,"
0,2758,2997,14788,The Last Detective,"Comedy,Crime,Drama",90,79,819,Richard Harris,The Last Dragon,"Action,Adventure",,88,337,
0,6645,8693,1120,The Game Plan,"Comedy,Drama",45,,,,The Game Plan,Comedy,110,70,406721,"Andy Fickman,"
0,13252,21225,2397,Man's World,Comedy,0,75,1156,,Wayne's World 2,Comedy,94,62,294533,"Stephen Surjik,"
1,12326,19147,3948,Dior and I,Documentary,90,73,2357,Frdric Tcheng,Dior and I,"Documentary,Special Interest",90,76,4598,"Frederic Tcheng,"
0,7671,10230,17228,Breaking Chains,Comedy,22,80,33,,Breaking Up,"Comedy,Drama,Romance",90,56,3846,"Robert Greenwald,"
0,12735,19965,12324,Summer Book,Drama,92,64,705,Seyfi Teoman,Summer Villa,Drama,120,60,22,"Pat Kiely,"
1,5378,6931,16506,F/X,"Action,Mystery",109,66,13589,Robert Mandel,F/X,"Action,Adventure,Mystery",120,62,10028,"Robert Mandel,"
0,611,595,9823,Pirates of the Caribbean: Dead Man's Chest,"Action,Adventure,Fantasy",151,73,529163,Gore Verbinski,Pirates of the Caribbean: The Curse of the Black Pearl,"Action,Adventure,Science Fiction,Fantasy",143,78,33123343,"Gore Verbinski,"
0,2836,3165,3893,Emma's Chance,"Drama,Family,Sport",93,63,349,Anna Elizabeth James,Emma's War,Drama,,,15,"Tony Scott,"
0,2886,3233,7916,American Crime,Drama,43,77,5848,John Ridley,American Blood,Mystery,,,191,
0,9525,13566,11022,Top of the Heap,Comedy,30,53,103,"Ron Leavitt,Arthur Silver",The Art of the Steal,Comedy,90,62,5812,"Jonathan Sobol,"
0,11570,17573,17944,Fox and Friends,"News,Television",180,32,729,,Worst Friends,"Comedy,Drama,Romance",75,66,71,"Ralph Arend,"
0,6891,9129,18592,Wrath of the Titans,News,30,,,,Rhythm of the Saints,Drama,83,,6,"Sarah Rogacki,"
0,2508,2739,12367,Last Man,"Drama,War",0,,,,Last Gasp,"Action,Adventure,Horror",91,,18,"Scott McGinnis,"
1,8410,11711,11771,Snowbeast,Horror,86,47,1130,Herb Wallerstein,Snowbeast,"Horror,Mystery,Television",96,52,391,"Herb Wallerstein,"
0,10514,15726,11580,My Little Pony Tales,"Animation,Family,Fantasy",30,63,467,,Little Man Tate,"Drama,Kids,Family",99,64,14867,"Jodie Foster,"
0,11417,17481,3602,American Pickers,"Documentary,Television",60,70,5092,Mike Wolfe,American Storytellers,"Documentary,Television",90,,48,"Kevin Mukherji (II),"
0,6421,8298,17449,The War of the Worlds: Next Century,"Sci-Fi,Mystery,War",96,71,307,Piotr Szulkin,H.G. Wells' The War of the Worlds: The Real Story,Documentary,,60,119,
1,1544,1666,8865,The Phantom of the Opera,Horror,93,77,12507,"Rupert Julian,Lon Chaney",Phantom Of The Opera,"Classics,Drama,Horror",79,76,17287,"Rupert Julian,Edward Sedgwick,"
0,6497,8460,6358,Battle of the Damned,"Action,Adventure,Horror",88,45,2987,Christopher Hatton,Battle of the Sexes,,,,43,"Jonathan Dayton,Valerie Faris,"
0,13322,21331,15729,The Book of Pooh,Family,30,63,352,,The Best of Men,"Documentary,Drama,Special Interest",90,88,65,"Tim Whitby,"
1,1939,2183,4357,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Romance",98,63,36748,Woody Allen,You Will Meet a Tall Dark Stranger,"Comedy,Drama,Musical,Performing Arts,Romance",98,58,18781,"Woody Allen,"
0,3851,4919,16613,Summer Camp,Horror,81,50,1371,Alberto Marini,Summer of 8,,88,60,48,"Ryan Schwartz,"
0,1750,1955,298,From the Land of the Moon,"Drama,Romance",120,69,282,Nicole Garcia,A Home at the End of the World,"Drama,Romance",97,70,10983,"Michael Mayer,"
1,6924,9186,2390,Spartan,"Action,Crime,Drama",106,66,26768,David Mamet,Spartan,"Action,Adventure,Art House,International,Mystery",107,66,13547,"David Mamet,"
0,11824,18092,1935,Le choc,"Action,Crime,Romance",100,57,560,"Robin Davis,Alain Delon",Le cancre,,116,,0,"Paul Vecchiali,"
0,10466,15618,11385,Two and a Half Men,"Drama,Fantasy,Horror",41,82,1806,John F. Showalter,Time and a Half,Comedy,,,17,"Ol Parker,"
0,5092,6628,10604,Season of the Witch,"Action,Adventure,Fantasy",95,54,77041,Dominic Sena,Son of the Mask,"Comedy,Science Fiction,Fantasy",95,40,38542,"Lawrence Guterman,"
0,11849,18188,11270,Johnny Tremain,"Adventure,Family,History",80,66,1122,Robert Stevenson,Johnny Mnemonic,"Action,Adventure,Science Fiction,Fantasy",98,52,51742,"Robert Longo,"
1,4750,6240,9725,Escape from New York,"Action,Sci-Fi",99,72,92551,John Carpenter,Escape from New York,"Action,Adventure,Science Fiction,Fantasy",99,68,71725,"John Carpenter,"
0,8742,12218,14889,The Return of Sabata,Western,100,57,1251,Gianfranco Parolini,The Return of Josey Wales,Western,90,,9,"Michael Parks,R.O. Taylor,"
1,10642,16053,15322,High School Musical,"Comedy,Drama,Family",98,52,60133,Kenny Ortega,High School Musical,"Comedy,Drama,Musical,Performing Arts",98,68,470501,"Kenny Ortega,"
0,1623,1750,221,Harry Potter and the Order of the Phoenix,"Adventure,Family,Fantasy",138,75,361343,David Yates,Harry Potter and the Half-Blood Prince,"Action,Adventure,Drama,Kids,Family,Mystery,Science Fiction,Fantasy",154,76,1556819,"David Yates (II),"
0,5662,7334,18530,Aquaman,"Action,Adventure,Sci-Fi",0,,,James Wan,Aquaman,"Action,Adventure,Drama,Science Fiction,Fantasy,Television",,68,433,"Greg Beeman,"
1,8549,11951,10345,Sommersby,"Drama,Mystery,Romance",114,61,15614,Jon Amiel,Sommersby,"Drama,Mystery,Romance",114,62,13469,"Jon Amiel,"
0,10153,14788,18351,Black Love,Comedy,18,73,11,Brad Jones,Black Card,,14,,0,"Pete Chatmon,"
0,7785,10472,16744,The Wedding,"Crime,Drama,Mystery",41,83,138,Kevin Dowling,The Best Man Wedding,"Comedy,Romance",,84,348,"Malcolm D. Lee,"
0,9958,14379,18224,Dr. Sinister,"Animation,Comedy,Family",30,85,75,"Joseph Barbera,William Hanna",The Sinister Six,"Action,Adventure,Science Fiction,Fantasy",,80,8218,"Drew Goddard,"
0,4006,5143,3165,Grace Under Fire,"Comedy,Romance",30,63,2342,Chuck Lorre,Salt and Fire,,98,26,27,"Werner Herzog,"
1,8724,12170,11525,A Christmas Melody,"Comedy,Musical",83,62,492,Mariah Carey,A Christmas Melody,Romance,83,56,26,"Mariah Carey,"
0,4761,6245,8313,They Live,"Action,Horror,Sci-Fi",93,73,75177,John Carpenter,Usher Live,"Musical,Performing Arts",90,,15,
0,200,173,11080,The Last Battle,"Animation,Action,Adventure",30,,,,The Last King,"Action,Adventure,Art House,International,Drama",99,70,171,"Nils Gaup,"
