label, _id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
-1,27754,9026,14025,Return of the Living Dead III,"Horror,Sci-Fi",97,59.0,10367.0,Brian Yuzna,Best of the Big Laff Off,"Comedy,Television",60.0,,17,
-1,52239,17531,18524,The Dukes of Hazzard: Reunion!,"Action,Adventure",90,62.0,790.0,Lewis Teague,The Best of Mandy Moore,"Musical,Performing Arts",0,,26,
-1,5833,1890,12891,The Great Indoors,Comedy,30,,,,The Great Gatsby,"Classics,Drama,Romance",144.0,62.0,20627,"Jack Clayton,"
-1,53993,18192,14053,Sands of the Kalahari,Adventure,119,70.0,885.0,Cy Endfield,Battle of the Warriors,"Action,Adventure,Art House,International",0,70.0,141,"Jacob Cheung,"
-1,3619,1165,11927,The Return of Brent,"Short,Comedy,Musical",0,77.0,121.0,,The Journals Of Musan,"Art House,International,Drama",127.0,80.0,43,"Jung-bum Park,"
-1,22805,7541,16793,"War, Inc.","Action,Comedy,Mystery",107,57.0,20085.0,Joshua Seftel,"Mixtape, Inc.","Documentary,Musical,Performing Arts",107.0,72.0,109,"Walter Bell,"
-1,16690,5669,424,Family Feud,"Comedy,Television",30,70.0,1559.0,,J.L. Family Ranch,Drama,120.0,72.0,12,"Charles Robert Carner,"
-1,23606,7822,12044,Dawn of the Dead,"Crime,Drama,Horror",40,87.0,630.0,Oz Scott,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,
-1,29940,9773,11400,Clash of the Gods,"Documentary,History",0,80.0,631.0,,Soul of the Game,Drama,94.0,72.0,115,"Kevin Rodney Sullivan,"
-1,27797,9040,2295,Night of the Comet,"Comedy,Horror,Sci-Fi",95,64.0,13326.0,Thom Eberhardt,Women of the Night,Comedy,56.0,,8,
-1,49767,16823,3706,Halal Love,"Comedy,Drama,Romance",94,68.0,99.0,Assad Fouladkar,One Love,Drama,0,,55,"Daniel-James Matrundola,"
-1,12688,4142,14936,The Moaning of Life,"Adventure,Comedy,Television",0,82.0,3584.0,,The Disappearance of Nora,Drama,98.0,,7,"Joyce Chopra,"
-1,41210,13475,14053,The Battle on the River Neretva,"Drama,War",105,73.0,2356.0,Veljko Bulajic,Battle of the Warriors,"Action,Adventure,Art House,International",0,70.0,141,"Jacob Cheung,"
-1,49114,16488,9281,The Collect Call of Cthulhu,"Animation,Action,Comedy",21,82.0,46.0,,The Lives of Others,"Art House,International,Drama",138.0,88.0,120890,"Florian Henckel von Donnersmarck,"
-1,18511,6185,4292,Legends of the Superheroes,"Action,Comedy,Adventure",100,60.0,305.0,,Angel of the Night,"Art House,International,Horror",90.0,44.0,89,"Shaky Gonzales,"
-1,30583,9959,10293,Metal Men,Action,0,,,,Mystery Men,"Action,Adventure,Comedy,Science Fiction,Fantasy",121.0,58.0,133017,"Kinka Usher,"
-1,45551,14999,7171,Death Valley Days,Western,25,77.0,397.0,,In the Valley of Elah,Drama,121.0,74.0,29106,"Paul Haggis,"
-1,19266,6341,2482,Cannibal Girls,"Comedy,Horror",84,45.0,628.0,Ivan Reitman,Cannibal Girls,"Classics,Comedy,Horror",83.0,54.0,190,"Ivan Reitman,"
-1,33193,10892,10833,Jaws of Death,"Documentary,Adventure",93,42.0,38.0,Richard Martin,Warriors of Terra,"Action,Adventure,Horror,Science Fiction,Fantasy",93.0,48.0,459,"Robert J. Wilson,Robert Wilson,"
-1,32727,10771,15392,Night School,"Horror,Mystery",88,51.0,1124.0,Ken Hughes,Stewardess School,"Action,Adventure,Comedy",84.0,54.0,97,"Ken Blancato,"
-1,33260,10903,17614,Zombi: They Live,"Action,Horror",0,,,,Movie Songs Live,"Musical,Performing Arts",0,,5,
-1,59508,20447,9999,Big Bang,"Comedy,Romance",45,66.0,155.0,,The Big Kahuna,"Comedy,Drama",90.0,68.0,8115,"John Swanbeck,"
-1,17275,5906,10081,Prison Break: Proof of Innocence,"Adventure,Crime,Drama",2,70.0,177.0,,The Age of Innocence,"Drama,Romance",138.0,70.0,23529,"Martin Scorsese,"
-1,26512,8743,2736,Action Man,"Animation,Action,Sport",30,66.0,224.0,,A Most Wanted Man,"Drama,Mystery",121.0,70.0,35735,"Anton Corbijn,"
-1,28942,9351,16813,Jennifer 8,"Crime,Drama,Mystery",124,62.0,12353.0,Bruce Robinson,Live 8,"Musical,Performing Arts,Television",600.0,64.0,32,
-1,41909,13686,8522,Masters of Menace,Comedy,97,55.0,410.0,Daniel Raskov,Head of State,Comedy,95.0,56.0,55845,"Chris Rock,"
-1,22381,7415,10124,The Angry Birds Movie,,15,,,Mathew Buck,The Brady Bunch Movie,Comedy,90.0,50.0,48476,"Betty Thomas,"
-1,22869,7571,3748,Just Add Water,"Comedy,Romance",95,57.0,2589.0,Hart Bochner,A Fish Out of Water,"Drama,Horror,Mystery",95.0,,6,"Geoffrey Edwards,"
-1,47613,15917,6500,White House Down,"Action,Drama,Mystery",131,64.0,166873.0,Roland Emmerich,The Cider House Rules,Drama,131.0,68.0,53198,"Lasse Hallstrom,"
-1,18156,6126,9252,George of the Jungle,"Animation,Adventure,Comedy",0,43.0,618.0,,The Story of the Weeping Camel,"Art House,International,Documentary,Special Interest",87.0,80.0,5718,"Luigi Farloni,Byambasuren Davaa,Luigi Falorni,"
-1,59373,20278,5950,Demise of the Planet of the Apes/The Celebrity Ape-rentice,"Animation,Comedy",12,69.0,17.0,Aaron Horvath,War for the Planet of the Apes,"Action,Adventure",0,,2066,"Matt Reeves,"
-1,29278,9498,4843,City of Blood,"Action,Adventure",0,,,Albert Pyun,Life of Python,"Comedy,Documentary",56.0,80.0,43,
-1,55919,18984,2592,Untitled Robert McCammon Project,Drama,0,,,,Untitled Neill Blomkamp/Alien Project,,0,,32,"Neill Blomkamp,"
-1,31260,10175,7817,Star Trek: Outlaws,Sci-Fi,42,34.0,14.0,,Star Trek - The Mudd Pack,"Science Fiction,Fantasy,Television",92.0,,38,"Harvey Hart,Marc Daniels,"
-1,38480,12792,11596,Flags of Terror,"Action,Crime,Drama",60,83.0,27.0,Virgil W. Vogel,Ring of Fire,Drama,90.0,56.0,69,"Paul Shapiro,Paul W. Shapiro,"
-1,31450,10268,1312,Damsels in Distress,News,30,,,,Damsels in Distress,Comedy,99.0,58.0,13315,"Whit Stillman,"
-1,5500,1757,15291,Captain Fantastic,"Comedy,Drama,Romance",118,80.0,18426.0,Matt Ross,Captain Underpants,"Animation,Comedy",0,,5475,"David Soren,"
-1,45195,14841,12567,An American Tail,"Animation,Comedy,Drama",80,69.0,38463.0,Don Bluth,African American Lives,"Documentary,Special Interest",240.0,76.0,44,
-1,35375,11760,10503,Mercury Rising,"Action,Crime,Drama",111,61.0,54799.0,Harold Becker,Hate Rising,,60.0,,8,"Catherine Tambini,"
-1,47174,15731,17006,Party of One,"Animation,Comedy,Family",23,94.0,500.0,"Jayson Thiessen,James Wootton",Change of Plans,"Comedy,Drama,Kids,Family,Television",0,70.0,60,"John Kent Harrison,"
-1,24051,7961,10490,The Diamond of Doom,"Animation,Sci-Fi",23,71.0,13.0,,The 12 Disasters of Christmas,"Science Fiction,Fantasy,Television",90.0,38.0,31,"Steven R. Monroe,"
-1,52499,17617,14813,Time of the Apes,"Comedy,Sci-Fi",97,83.0,179.0,Jim Mallon,Trial of the Moke,Drama,90.0,,15,
-1,47320,15794,7651,The Man Who Saved Central City,"Action,Adventure,Drama",43,85.0,4058.0,Ralph Hemecker,The Coldest City,Mystery,0,,58,"David Leitch,"
-1,26557,8751,8500,Slugterra: Slug Fu Showdown,,43,78.0,31.0,Clint Butler,Scanners: The Showdown,"Horror,Science Fiction,Fantasy",120.0,56.0,454,"Steve Barnett,Pierre David,"
-1,59694,20488,13077,Knightriders,"Action,Drama",146,64.0,3237.0,George A. Romero,Knightriders,"Action,Adventure,Drama",145.0,66.0,3313,"George A. Romero,"
-1,52004,17485,306,American Greed,Documentary,0,82.0,194.0,,American Outlaws,"Action,Adventure,Western",95.0,64.0,44199,"Les Mayfield,"
-1,11042,3469,4591,Shrek the Third,"Animation,Adventure,Comedy",93,61.0,214894.0,"Chris Miller,Raman Hui",Shrek Forever After,"Action,Adventure,Animation,Comedy,Kids,Family,Science Fiction,Fantasy",93.0,70.0,352444,"Mike Mitchell (VI),"
-1,39512,12963,5414,The Last Son of Isaac Lemay,Drama,0,,,,Saint John of Las Vegas,"Comedy,Drama",85.0,56.0,1440,"Hue Rhodes,"
-1,27245,8884,14190,The Web of Nephilia,"Animation,Adventure,Fantasy",30,,,,The Legend of Silk Boy,"Animation,Art House,International,Science Fiction,Fantasy",90.0,,24,"David Liu,"
-1,47227,15757,214,Southside with You,"Biography,Drama,Romance",84,67.0,2515.0,Richard Tanne,Southside With You,Drama,84.0,80.0,6824,"Richard Tanne,"
-1,36976,12254,7597,The Wreck of the Mary Deare,"Adventure,Crime,Drama",105,68.0,1782.0,Michael Anderson,The Pride of Jesse Hallam,"Drama,Television",105.0,74.0,85,"Gary Nelson,"
-1,4290,1473,14053,Battle of the Ballot,Family,22,,,Kristofor Brown,Battle of the Warriors,"Action,Adventure,Art House,International",0,70.0,141,"Jacob Cheung,"
-1,39027,12897,2932,The Hands of Shang-Chi,"Action,Adventure,Crime",0,,,,The Secret of Roan Inish,"Action,Adventure,Drama,Kids,Family,Science Fiction,Fantasy",103.0,78.0,7206,"John Sayles,"
-1,55526,18775,2820,New World,Mystery,0,,,,New York Nights,Drama,104.0,,20,"Simon Nuchtern,"
-1,48072,16194,4704,This Is Not Happening,Comedy,0,81.0,219.0,,The Happening,"Drama,Mystery,Science Fiction,Fantasy",90.0,52.0,369916,"M. Night Shyamalan,"
-1,54817,18526,2239,Monster,"Animation,Crime,Drama",24,87.0,10286.0,,Closet Monster,Drama,90.0,80.0,1186,"Stephen Dunn,"
-1,20064,6603,13610,The 1st Shop of Coffee Prince,"Comedy,Drama,Romance",0,84.0,1666.0,,The Color of Time,"Drama,Special Interest",72.0,44.0,1123,"Edna Luise Biesold,Sarah-Violet Bliss,Omar Zuniya Hidalgo,Brooke Goldfinch,Tine Thomasen,Pamela Romanowsky,Alexis Gambis,Virginia Urreiztieta,Gabrielle Demeestere,Shripriya Mahesh,Bruce Thierry Cheung,Shruti Ganguly,"
-1,1068,312,12994,The Lost City of Z,"Action,Adventure,Biography",140,82.0,48.0,James Gray,The Many Faces of Zorro,"Documentary,Special Interest,Television",120.0,66.0,444,
-1,38781,12862,3701,Top Gun 2,Action,0,,,,The Smurfs 2,"Animation,Comedy",105.0,70.0,73279,"Raja Gosnell,"
-1,21472,7066,16673,Day of the Animals,"Horror,Sci-Fi,Mystery",97,55.0,1315.0,William Girdler,Family of the Year,Comedy,0,,2,"Joel Zwick,"
-1,42692,13960,10988,Golden Girls,Comedy,25,29.0,53.0,,The Final Girls,"Comedy,Horror",88.0,72.0,5152,"Todd Strauss-Schulson ,"
-1,21107,6966,10128,Kids,"Drama,Romance",91,70.0,59833.0,Larry Clark,Kids,Drama,89.0,70.0,51246,"Larry Clark,"
-1,4840,1570,5838,Last Man,"Action,Sci-Fi",0,,,,She's the Man,"Comedy,Romance",105.0,74.0,607140,"Andy Fickman,"
-1,48524,16373,13319,Fox News Live,News,0,41.0,71.0,,French & Saunders Live,Comedy,85.0,92.0,260,"Ed Bye,"
-1,25986,8553,4974,A Blair Witch Tale,"Short,Comedy,Horror",40,51.0,24.0,Mathieu Bourassa-Simpson,Hairy Tale,Comedy,0,,2,"Gene Quintano,"
-1,39996,13116,11596,Man of Steel,News,30,,,,Ring of Fire,Drama,90.0,56.0,69,"Paul Shapiro,Paul W. Shapiro,"
-1,24508,8069,1698,Mystery Science Theater 3000,"Animation,Short,Comedy",5,26.0,14.0,,Masters of Science Fiction,"Science Fiction,Fantasy",44.0,,4,"Jonathan Frakes,"
-1,18501,6185,2744,Legends of the Superheroes,"Action,Comedy,Adventure",100,60.0,305.0,,Out of the Furnace,Drama,116.0,66.0,43458,"Scott Cooper,"
-1,39696,12971,11694,Pirates of the Caribbean 6,"Action,Adventure,Comedy",0,,,,Weight of the Nation,Documentary,0,84.0,24,"Dan Chaykin,"
-1,12212,3874,18115,300: Rise of an Empire,"Action,Drama,Fantasy",102,62.0,228527.0,Noam Murro,The Sense of an Ending,Drama,0,,2,"Ritesh Batra,"
-1,15783,5255,14328,The Theory of Everything,"Biography,Drama,Romance",123,77.0,273303.0,James Marsh,The Nearly Complete and Utter History of Everything,"Art House,International,Comedy",0,,38,"Dewi Humphreys,Paul Jackson,"
-1,11043,3469,4813,Shrek the Third,"Animation,Adventure,Comedy",93,61.0,214894.0,"Chris Miller,Raman Hui",Shrek 2,"Animation,Comedy,Kids,Family,Science Fiction,Fantasy",93.0,70.0,34231420,"Conrad Vernon,Andrew Adamson,Kelly Asbury,"
-1,20165,6643,2787,Spiderman 3,Comedy,0,,,,Spider-Man,"Action,Adventure,Mystery,Science Fiction,Fantasy",121.0,66.0,34294828,"Sam Raimi,"
-1,6254,2063,1885,American Ninja Warrior,"Action,Television,Sport",40,68.0,1847.0,,American Sniper,"Action,Adventure,Drama",134.0,82.0,152083,"Clint Eastwood,"
-1,36444,12150,10745,Last Dance,"Drama,Mystery",103,58.0,3359.0,Bruce Beresford,Last Days on Earth,"Documentary,Special Interest",85.0,66.0,130,
-1,51809,17451,16436,Louis C.K.: Live at the Comedy Store,Comedy,66,78.0,2670.0,Louis C.K.,Louis C.K.: Hilarious,Comedy,60.0,86.0,1042,"Louis C.K.,"
-1,53550,18008,18803,Kevin,"Documentary,Biography,Musical",36,68.0,128.0,Jay Duplass,Kevin,"Documentary,Musical,Performing Arts",36.0,60.0,28,"Jay Duplass,"
-1,61323,21201,4529,Kya Mast Hai Life,Comedy,0,88.0,34.0,,The Joy of Life,"Documentary,Special Interest",63.0,62.0,295,"Jenni Olson,"
-1,3493,1165,542,The Return of Brent,"Short,Comedy,Musical",0,77.0,121.0,,The Book of Life,"Animation,Romance",95.0,78.0,48689,"Jorge R. Gutierrez,"
-1,14408,4808,13949,The Cars of Tomorrow,Documentary,42,70.0,5.0,,The Mark of Zorro,"Action,Adventure,Television,Western",74.0,70.0,331,"Don McDougall,"
-1,37356,12383,2960,The Legend of Zelda: A Link to the Past,"Action,Adventure,Fantasy",0,94.0,1753.0,"Takashi Tezuka,Hidemaro Fujibayashi",The Legend of the North Wind,"Animation,Special Interest",69.0,,9,
-1,48817,16442,3898,The Real Housewives of Melbourne,Television,0,50.0,294.0,Scott Dunlop,The Miraculous Journey of Edward Tulane,"Action,Adventure",0,,19,"Robert Zemeckis,"
-1,4841,1570,6123,Last Man,"Action,Sci-Fi",0,,,,Last Dance,Drama,90.0,46.0,29,"David Pulbrook,"
-1,62333,21568,90,First Night,Family,10,,,Neil Bottrill,Live By Night,Drama,0,,5718,"Ben Affleck,"
-1,27632,8977,14144,The Boogey Man,"Horror,Sci-Fi",82,44.0,2822.0,Ulli Lommel,The Invisible Man,Horror,0,,55,
-1,12564,4142,3757,The Moaning of Life,"Adventure,Comedy,Television",0,82.0,3584.0,,The Education of Little Tree,"Drama,Kids,Family",116.0,72.0,1666,"Richard Friedenberg,"
-1,37323,12354,1439,Yo-kai Watch,Animation,0,62.0,164.0,,The Watch,"Comedy,Science Fiction,Fantasy",101.0,60.0,80479,"Akiva Schaffer,"
-1,37478,12459,13036,The Dinner Game,Comedy,80,77.0,30006.0,Francis Veber,Poet Game,"Art House,International,Drama,Television",0,,7,"Silvio Narizzano,"
-1,28789,9329,4864,The Making of Extraction,"Documentary,Short",13,,,,The Taming of the Shrew,"Comedy,Special Interest,Television,Romance",120.0,68.0,101,"Jonathan Miller,"
-1,59958,20596,7865,The Hound of the Baskervilles: Part Two,"Horror,Crime,Drama",50,71.0,65.0,,The Count of Monte Cristo,"Action,Adventure,Drama",131.0,72.0,208920,"Kevin Reynolds,"
-1,52726,17711,589,Scooby-Doo and the Loch Ness Monster,"Animation,Comedy,Mystery",74,68.0,2104.0,"Scott Jeralds,Joe Sichta",Scooby-Doo in Where's My Mummy?,"Animation,Kids,Family,Mystery",75.0,76.0,388,"Joe Sichta,"
-1,56988,19268,17194,Video Games: The Movie,"Documentary,Animation,History",101,61.0,4621.0,Jeremy Snead,Summer Camp Movie,"Comedy,Kids,Family",94.0,64.0,45,
-1,38890,12883,10353,Black Widow,"Action,Adventure,Sci-Fi",0,,,,Black Robe,"Action,Adventure,Art House,International,Drama,Faith,Spirituality",101.0,68.0,7020,"Bruce Beresford,"
-1,1050,302,181,Central Intelligence,"Action,Comedy,Crime",107,64.0,60887.0,Rawson Marshall Thurber,Central Intelligence,"Action,Adventure,Comedy",114.0,72.0,51179,"Rawson Marshall Thurber,"
-1,25720,8477,3597,The Olympics of Space,"Animation,Sci-Fi",23,66.0,12.0,,The Last King of Scotland,Drama,123.0,76.0,257584,"Kevin Macdonald,"
-1,13193,4286,9327,Diana Vreeland: The Eye Has to Travel,"Documentary,Biography",86,75.0,1068.0,"Lisa Immordino Vreeland,Bent-Jorgen Perlmutt",Diana Vreeland: The Eye Has To Travel,Documentary,92.0,80.0,2077,"Lisa Immordino Vreeland,Bent-Jorgen Perlmutt,Frederic Tcheng,"
-1,22238,7375,10287,Sleepy Hollow,"Fantasy,Horror,Mystery",105,74.0,270352.0,Tim Burton,Sleepy Hollow,"Horror,Mystery,Romance",105.0,70.0,606198,"Tim Burton,"
-1,55572,18779,6740,Hour of the Wolf,"Drama,Horror",90,77.0,12528.0,Ingmar Bergman,Bed of the Dead,"Art House,International,Horror",88.0,,9,
-1,58197,19760,8596,Noel Fielding's Luxury Comedy,Comedy,30,64.0,1724.0,,The King of Comedy,"Comedy,Drama,Mystery",109.0,78.0,26279,"Martin Scorsese,"
-1,37632,12489,18660,Dream High,"Comedy,Musical,Romance",0,78.0,1058.0,,Demolition High,"Action,Adventure",85.0,60.0,68,"Jim Wynorski,"
-1,12502,4130,286,Friday Night Dinner,Comedy,24,80.0,5275.0,,Fright Night,"Comedy,Horror",101.0,68.0,50130,"Craig Gillespie,"
-1,34262,11392,16271,Army of Shadows,"Drama,War",145,82.0,14976.0,Jean-Pierre Melville,In Praise of Shadows,"Art House,International",0,,40,"Jay Anania,"
-1,61120,20990,2960,The Song of Scorpions,Drama,0,,,Anup Singh,The Legend of the North Wind,"Animation,Special Interest",69.0,,9,
-1,53070,17762,15047,G.I. Joe: A Real American Hero,"Animation,Action,Sci-Fi",300,81.0,1033.0,,How to Make an American Quilt,"Comedy,Drama",117.0,64.0,11334,"Jocelyn Moorhouse,"
-1,36965,12253,18747,Broken Trail,Western,184,78.0,4739.0,,Broken Trail,"Action,Adventure,Television,Western",184.0,80.0,3159,"Walter Hill,"
-1,50071,16959,14471,The Outlaw Ocean,"Action,Mystery",0,,,,The Outlaw Brothers,"Action,Adventure,Art House,International",96.0,72.0,11,"Frankie Chan,"
-1,50512,17100,15509,The Passion of the Christ,Drama,127,71.0,180617.0,Mel Gibson,The Blood of Others,Drama,130.0,56.0,143,"Claude Chabrol,"
-1,54760,18512,13508,Pinocchio,"Animation,Family,Fantasy",75,60.0,172.0,Enzo D'Al,Pinocchio,"Action,Adventure,Drama,Science Fiction,Fantasy",0,58.0,161,"Alberto Sironi,"
-1,21409,7056,15761,Top of the Pops,Musical,30,70.0,395.0,,Day of the Dead,"Horror,Mystery",87.0,50.0,11061,"Steve Miner,"
-1,57031,19281,12069,Tales of the Grim Sleeper,"Documentary,Crime",110,71.0,1606.0,Nick Broomfield,Rage of the Yeti,Horror,0,34.0,29,"David Hewlett,"
-1,3122,1034,1692,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure,Fantasy",122,62.0,337775.0,Steven Spielberg,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure",122.0,66.0,1319278,"Steven Spielberg,"
-1,43097,14142,15037,The Final Destination,Horror,82,52.0,76447.0,David R. Ellis,The Final Destination,"Action,Adventure,Horror",82.0,62.0,603539,"David R. Ellis,"
-1,45368,14906,10710,The White Queen,"Drama,History,Romance",60,78.0,14623.0,,A Dry White Season,"Drama,Mystery",105.0,70.0,2531,"Euzhan Palcy,Zakes Mokae,"
-1,37895,12551,12994,The Land of Rape and Honey,"Comedy,Drama",28,80.0,681.0,"Bart Freundlich,David Von Ancken",The Many Faces of Zorro,"Documentary,Special Interest,Television",120.0,66.0,444,
-1,3284,1079,13286,The Lord of the Rings: The Two Towers,"Adventure,Drama,Fantasy",179,87.0,1118186.0,Peter Jackson,Return of the Borrowers,"Kids,Family",165.0,,14,
-1,2394,712,3702,The Jigsaw Jeopardy/Wrath of the Riddler,"Animation,Action,Adventure",60,,,,The Courageous Heart of Irena Sendler,"Drama,Television",95.0,76.0,474,"John Kent Harrison,"
-1,37038,12264,10838,The Making of 'The Break-Up',Short,15,62.0,16.0,,The Stoning of Soraya M.,Drama,114.0,82.0,6609,"Cyrus Nowrasteh,"
-1,23982,7961,542,The Diamond of Doom,"Animation,Sci-Fi",23,71.0,13.0,,The Book of Life,"Animation,Romance",95.0,78.0,48689,"Jorge R. Gutierrez,"
-1,56342,19128,47,The Return of the Musketeers,"Action,Adventure,Comedy",102,60.0,2400.0,Richard Lester,Batman: Return Of The Caped Crusaders,,72.0,76.0,242,"Rick Morales,"
-1,61286,21174,2261,Mardaani 2,"Action,Drama,Mystery",0,,,,Cars 2,"Action,Adventure,Animation,Comedy,Kids,Family",112.0,66.0,102270,"John Lasseter,Brad Lewis,"
-1,26018,8563,13286,Queen of the Damned,"Drama,Fantasy,Horror",101,52.0,44446.0,Michael Rymer,Return of the Borrowers,"Kids,Family",165.0,,14,
-1,21269,7056,1399,Top of the Pops,Musical,30,70.0,395.0,,The Center of the World,"Art House,International,Drama,Romance",86.0,58.0,2522,"Wayne Wang,"
-1,39396,12916,17678,State of the Planet,Documentary,147,85.0,467.0,,Empire of the Ants,"Cult Movies,Horror,Science Fiction,Fantasy",89.0,52.0,2004,"Bert I. Gordon,"
-1,41834,13667,12474,A Perfect World,"Crime,Drama,Mystery",138,75.0,58289.0,Clint Eastwood,A Perfect Christmas List,Drama,120.0,,3,
-1,11233,3541,7614,The Tigger Movie,"Animation,Comedy,Drama",77,63.0,13476.0,Jun Falkenstein,The Lego Batman Movie,"Action,Adventure,Animation,Comedy",0,,3194,"Chris McKay,"
-1,50639,17141,884,Battle for America,Documentary,82,40.0,190.0,Stephen K. Bannon,O.J.: Made in America,Documentary,464.0,92.0,321,"Ezra Edelman,"
-1,10336,3183,47,Batman: Return of the Caped Crusaders,"Comedy,Television",16,,,,Batman: Return Of The Caped Crusaders,,72.0,76.0,242,"Rick Morales,"
-1,7693,2451,8998,Going to Pieces: The Rise and Fall of the Slasher Film,"Documentary,Horror",88,73.0,2733.0,,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Documentary,Drama,Special Interest",96.0,76.0,3984,"Errol Morris,"
-1,39717,12971,16707,Pirates of the Caribbean 6,"Action,Adventure,Comedy",0,,,,Perpetrators of the Crime,"Action,Adventure,Comedy",85.0,,44,"John Hamilton,"
-1,51728,17446,12012,Design of the Times,Documentary,42,,,,Night of the Living Deb,Comedy,84.0,54.0,94,"Kyle Rankin,"
-1,56653,19213,18619,City of Men,"Comedy,Crime,Drama",30,84.0,2377.0,,Out of Depth,Drama,99.0,,5,
-1,22635,7470,17750,War of the Worlds,"Adventure,Sci-Fi,Mystery",116,65.0,338806.0,Steven Spielberg,Making of Joan Collins,Special Interest,54.0,,1,
-1,10765,3361,19115,The Bathhouse of Malatily,Drama,0,65.0,840.0,Salah Abouseif,The Wolves of Savin Hill,Drama,100.0,,3,"John Beaton Hill,"
-1,2039,681,8920,The New Adventures of Superman,"Animation,Sci-Fi",30,76.0,415.0,,The Wages of Fear,"Art House,International,Drama,Mystery",138.0,88.0,8466,"Henri-Georges Clouzot,"
-1,47375,15830,10719,Man and Boy,Drama,105,70.0,339.0,Simon Curtis,The Bay Boy,Drama,107.0,70.0,1106,"Daniel Petrie Sr.,"
-1,60356,20660,2549,Monkey Business,Comedy,97,70.0,9970.0,Howard Hawks,Women in Business,Comedy,0,,24,"Jake Szymanski,"
-1,35172,11678,2153,Gold Diggers: The Secret of Bear Mountain,"Adventure,Drama,Family",93,60.0,3395.0,Kevin James Dobson,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,76.0,86.0,126,"Kevin Macdonald,"
-1,33495,10995,2960,The Year of the Mouse,"Animation,Family,Short",6,68.0,191.0,"Chuck Jones,Maurice Noble",The Legend of the North Wind,"Animation,Special Interest",69.0,,9,
-1,52786,17719,2424,The Demon of the Dugout,"Animation,Comedy,Mystery",22,83.0,14.0,,Dawn of the Dead,"Drama,Horror,Mystery",109.0,68.0,403285,"Zack Snyder,"
-1,22894,7572,17225,Feast of Love,"Drama,Romance",97,67.0,14139.0,Robert Benton,The Last of Mrs. Lincoln,Drama,0,,53,"George Schaefer,"
-1,5779,1869,5123,The Great Beauty,Drama,141,77.0,57013.0,Paolo Sorrentino,CatDog: The Great Parent Mystery,"Action,Adventure,Animation,Comedy,Kids,Family,Television",90.0,62.0,93,
-1,26043,8572,1866,Intruders,"Biography,Horror,Mystery",163,65.0,976.0,,Intruders,"Horror,Mystery",100.0,52.0,5780,"Juan Carlos Fresnadillo,"
-1,28785,9329,3358,The Making of Extraction,"Documentary,Short",13,,,,Transformers: Age of Extinction,"Action,Adventure,Science Fiction,Fantasy",157.0,64.0,222895,"Michael Bay,"
-1,37871,12548,11544,Bride Wars,"Comedy,Romance",89,54.0,80356.0,Gary Winick,Bride of Chucky,"Action,Adventure,Horror",89.0,52.0,363787,"Ronny Yu,"
-1,57730,19585,1308,Earth to America,Comedy,120,58.0,84.0,"Ron de Moraes,Jay Roach",Mistress America,Comedy,86.0,70.0,6281,"Noah Baumbach,"
-1,22785,7533,13320,Song of the South,"Animation,Comedy,Family",94,74.0,8789.0,"Wilfred Jackson,Harve Foster",Queen of the East,"Drama,Television",60.0,,7,
-1,3908,1274,6148,Mission: Impossible II,"Action,Adventure,Mystery",123,61.0,245565.0,John Woo,Mission: Impossible 2,"Action,Adventure,Mystery",123.0,60.0,450940,"John Woo,"
-1,9535,2896,14590,Land of Storms,"Drama,Romance,Sport",105,69.0,1664.0,dm Csszi,Wrath of Gods,,70.0,64.0,31,
-1,60552,20729,1718,New Europe,Documentary,0,76.0,511.0,,New Blood,"Action,Adventure,Drama,Mystery",98.0,56.0,91,"Michael Hurst,"
-1,56724,19249,1209,The King of Kong,Comedy,0,,,,My King (Mon roi),"Drama,Romance",125.0,76.0,404,"Mawenn,"
-1,29145,9437,10319,Moonlight Mile,"Drama,Romance",117,67.0,12064.0,Brad Silberling,Moonlight Mile,"Drama,Romance",117.0,68.0,10233,"Brad Silberling,"
-1,46299,15411,10564,Murder on the Orient Express,"Crime,Drama,Mystery",100,51.0,752.0,Carl Schenkel,Murder On The Orient Express,"Drama,Mystery",0,,54,"Kenneth Branagh,"
-1,30853,10063,5441,One Eight Seven,"Drama,Mystery",119,67.0,18036.0,Kevin Reynolds,Mo'Nique: One Night Stand,Comedy,60.0,,17,
-1,39966,13116,5915,Man of Steel,News,30,,,,Man on a Ledge,"Drama,Mystery",102.0,66.0,41019,"Asger Leth,"
-1,29596,9647,9067,5 Million Dollar Season,Television,45,,,,Million Dollar Baby,"Drama,Romance",133.0,76.0,403683,"Clint Eastwood,"
-1,47352,15827,4038,Alive Day,Comedy,22,90.0,69.0,Phil Traill,Fathers' Day,Comedy,102.0,50.0,17028,"Ivan Reitman,"
-1,28960,9361,18173,Love the Coopers,Comedy,107,57.0,9617.0,Jessie Nelson,I Love You Beth Cooper,Comedy,102.0,52.0,264236,"Chris Columbus,"
