label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
-1,9878,14157,13913,Prison,"Crime,Drama,Horror",102,59.0,2764.0,Renny Harlin,Prison,"Drama,Horror",102.0,60.0,802,"Renny Harlin,"
-1,6811,8984,11694,Head of the Family,"Comedy,Horror",82,52.0,932.0,Charles Band,Weight of the Nation,Documentary,,84.0,24,"Dan Chaykin,"
-1,11807,18066,12460,A Beautiful Mistake,Drama,110,68.0,6.0,"Wei Hao,Hui Zhou Lu",A Beautiful Soul,Drama,90.0,86.0,176,"Jeffrey W. Byrd,Jeff Byrd,"
-1,9244,13052,7916,American Heist,"Action,Crime,Drama",94,52.0,13150.0,Sarik Andreasyan,American Blood,Mystery,,,191,
-1,1072,1157,3244,The Greasy Strangler,"Comedy,Horror,Mystery",93,56.0,732.0,Jim Hosking,The Greasy Strangler,"Comedy,Horror",93.0,66.0,855,"Jim Hosking,"
-1,9757,13888,8208,Starman,"Romance,Sci-Fi",115,70.0,33597.0,John Carpenter,Starman,"Drama,Science Fiction,Fantasy,Romance",115.0,66.0,24445,"John Carpenter,"
-1,12018,18543,1403,The Perfect Blue,"Comedy,Drama,Romance",0,75.0,46.0,Kieron J. Walsh,Desert Blue,"Comedy,Drama",90.0,62.0,1375,"Morgan J. Freeman,"
-1,5016,6502,15728,Secret Agent,"Action,Adventure,Crime",49,83.0,751.0,,Secret Life,Drama,70.0,,2,"Rowan Joffe,"
-1,267,259,7327,Delta House,Comedy,30,63.0,77.0,,In the House,Mystery,105.0,78.0,5470,"Franois Ozon,"
-1,9695,13808,13472,Guilty as Sin,"Crime,Drama,Mystery",107,56.0,3679.0,Sidney Lumet,Guilty as Sin,"Drama,Mystery",104.0,56.0,2739,"Sidney Lumet,"
-1,5368,6912,13007,The Tenth Man,"Drama,War",100,71.0,974.0,Jack Gold,The Tenth Man,"Action,Adventure,Drama,Television",99.0,64.0,190,"Jack Gold,Richard T. Heffron,"
-1,10673,16136,11957,Katy Perry: Part of Me,"Documentary,Musical",93,59.0,12440.0,"Dan Cutforth,Jane Lipsitz",Katy Perry: Part Of Me Fan Sneaks,Documentary,,92.0,72,"Dan Cutforth,Jane Lipsitz,"
-1,5277,6816,18988,Old Dogs,"Comedy,Family",88,54.0,31478.0,Walt Becker,Old Dogs,"Comedy,Drama,Kids,Family",88.0,62.0,182937,"Walt Becker,"
-1,1210,1366,134,Inside Out,"Animation,Adventure,Comedy",95,83.0,364137.0,"Pete Docter,Ronnie Del Carmen",Inside Out,"Animation,Kids,Family",94.0,86.0,131527,"Pete Docter,Ronnie del Carmen,"
-1,12131,18775,1718,New World,Mystery,0,,,,New Blood,"Action,Adventure,Drama,Mystery",98.0,56.0,91,"Michael Hurst,"
-1,6496,8458,1244,Chi-Raq,"Comedy,Crime,Drama",127,57.0,5852.0,Spike Lee,Chi-Raq,Drama,118.0,62.0,7905,"Spike Lee,"
-1,9999,14473,2476,Fight Club Paradise,"Animation,Comedy",12,84.0,60.0,,Club Paradise,Comedy,96.0,56.0,6915,"Harold Ramis,"
-1,6127,7864,17929,Just Tell the Truth,Drama,60,,,,Black Men: The Truth,Documentary,70.0,76.0,350,
-1,4625,6053,17754,The Slime People,"Comedy,Sci-Fi",97,72.0,103.0,,They Look Like People,"Drama,Horror,Mystery",80.0,68.0,518,"Perry Blackshear,"
-1,9924,14252,2324,Game of Death,"Action,Crime,Drama",85,60.0,12528.0,"Robert Clouse,Bruce Lee",Love and Death,"Classics,Comedy,Drama",85.0,80.0,18841,"Woody Allen,"
-1,3053,3505,1004,Meet the Robinsons,"Animation,Adventure,Comedy",95,69.0,68017.0,Stephen J. Anderson,Meet the Robinsons,"Action,Adventure,Animation,Kids,Family",96.0,70.0,399649,"Stephen John Anderson,Stephen Anderson,"
-1,3946,5086,6444,Fender Bender,"Horror,Mystery",91,54.0,335.0,Mark Pavia,Fender Bender,Horror,90.0,74.0,79,"Mark Pavia,"
-1,2761,3000,16889,Golden Oldies,"Crime,Drama,Mystery",48,80.0,25.0,Robert Bierman,Golden Shoes,,90.0,64.0,32,"Lance Kawas,Lance KR Kawas,"
-1,5041,6559,2996,Spy,"Action,Comedy,Crime",119,71.0,175475.0,Paul Feig,Spy,Comedy,117.0,78.0,81482,"Paul Feig,"
-1,1563,1697,4368,Project Mc,Family,26,62.0,222.0,,Project Almanac,"Mystery,Science Fiction,Fantasy",120.0,64.0,28506,"Dean Israelite,"
-1,9111,12866,14556,American Made,"Crime,Mystery",0,,,Doug Liman,American Storage,"Comedy,Special Interest",,,34,"Andrew Jay Cohen,"
-1,12952,20625,15299,Let Me Go!,Television,30,,,,Let Go,Comedy,109.0,58.0,168,"Brian Jett,"
-1,13387,21448,4077,Megamind,"Animation,Television",0,,,,Megamind,"Action,Adventure,Animation,Comedy,Kids,Family",96.0,76.0,207608,"Tom McGrath,"
-1,873,960,14555,Saturday Night Live: The Best of Dana Carvey,Comedy,89,73.0,751.0,,Saturday Night Live: The Best of Saturday TV Funhouse,"Comedy,Television",84.0,78.0,71,
-1,3602,4472,6878,Welcome to the NHK!,"Animation,Comedy,Drama",0,85.0,3279.0,,Welcome to Switzerland,"Art House,International,Comedy",,,7,
-1,9339,13224,8072,Marked Woman,"Crime,Film-Noir,Mystery",96,74.0,2427.0,"Lloyd Bacon,Michael Curtiz",Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
-1,12204,18923,14535,Born to Be Wild,"Documentary,Short,Adventure",40,76.0,2562.0,David Lickley,In the Wild,"Documentary,Special Interest",60.0,78.0,69,
-1,6908,9152,736,The Seduction of Joe Tynan,Drama,108,61.0,1234.0,Jerry Schatzberg,The Seduction of Joe Tynan,"Comedy,Drama",107.0,66.0,786,"Jerry Schatzberg,"
-1,3141,3699,2168,The Duchess,"Biography,Drama,History",110,69.0,62691.0,Saul Dibb,The Duchess,Drama,110.0,70.0,68699,"Saul Dibb,"
-1,9331,13208,17207,Remake,Drama,73,70.0,182.0,"Per Gavatin,Andreas hman",Remake,Drama,72.0,,1,"Per Gavatin,Andreas hman,"
-1,9369,13312,18946,Day of the Dove,"Action,Adventure,Mystery",51,80.0,1143.0,Marvin J. Chomsky,A Day in the Dirt,"Sports,Fitness",,,12,
-1,7197,9519,11681,The Harvest,Drama,0,,,,Harvest,Drama,96.0,,39,"Stuart Burkin,"
-1,13181,20905,16749,Little Dorrit,"Drama,Mystery,Romance",30,83.0,6222.0,,Little Murder,"Drama,Mystery,Science Fiction,Fantasy",97.0,50.0,76,"Predrag Antonijevic,"
-1,9722,13846,3533,The Velocity of Gary,"Comedy,Drama,Romance",100,50.0,1563.0,Dan Ireland,The Velocity of Gary,"Comedy,Drama,Romance",100.0,62.0,1562,"Dan Ireland,"
-1,262,254,4600,Madea Gets a Job,Comedy,145,42.0,589.0,Tyler Perry,Get a Job,Comedy,85.0,50.0,4822,"Dylan Kidd,"
-1,6430,8325,16954,Love Island,"Comedy,Romance",86,57.0,229.0,Jasmila Zbanic,Love Relations,"Comedy,Romance",103.0,,32,"Michael Hoffman,Devin Molden,"
-1,3298,3832,19174,Felix the Cat,"Animation,Sci-Fi",30,70.0,486.0,,Fritz the Cat,Animation,77.0,66.0,6974,"Ralph Bakshi,"
-1,5559,7161,9843,Beverly Hills Cop,"Action,Comedy,Crime",105,73.0,128378.0,Martin Brest,Beverly Hills Cop,"Action,Adventure,Comedy,Mystery",105.0,68.0,376950,"Martin Brest,"
-1,9408,13389,5936,Pyrates,"Comedy,Romance",0,49.0,520.0,Noah Stern,Pyrates,Comedy,98.0,60.0,131,"Noah Stern,"
-1,3125,3612,278,Epic,"Animation,Adventure,Family",102,67.0,86695.0,Chris Wedge,Epic,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",102.0,74.0,101698,"Chris Wedge,"
-1,8565,11981,3670,Requiem for Murder,Mystery,95,51.0,249.0,Douglas Jackson,Framed for Murder,"Drama,Mystery",94.0,54.0,128,"Douglas Jackson,"
-1,13267,21274,909,The Little Prince,"Animation,Adventure,Drama",108,78.0,32967.0,Mark Osborne,The Little Prince,"Animation,Science Fiction,Fantasy",106.0,82.0,13276,"Mark Osborne,"
-1,9241,13031,832,Insurgent,"Adventure,Sci-Fi,Mystery",119,63.0,159538.0,Robert Schwentke,Insurgent,"Action,Adventure,Drama,Science Fiction,Fantasy,Romance",119.0,70.0,76117,"Robert Schwentke,"
-1,12518,19467,9140,Senna,"Documentary,Biography,Sport",106,86.0,46477.0,Asif Kapadia,Senna,"Documentary,Sports,Fitness",104.0,88.0,17681,"Asif Kapadia,"
-1,12628,19713,14288,House of Fools,Comedy,0,73.0,838.0,,Chain of Fools,"Comedy,Drama",94.0,62.0,2116,"Traktor,"
-1,5352,6886,5281,All the Way Home,Drama,120,78.0,46.0,Delbert Mann,Follow the Stars Home,Drama,98.0,78.0,1205,"Dick Lowry,"
-1,780,727,2833,Underdog,"Animation,Family,Comedy",0,75.0,1253.0,,Underdog,"Action,Adventure,Comedy,Kids,Family",80.0,60.0,122557,"Frederik Du Chau,"
-1,10774,16351,11552,Soapdish,"Comedy,Romance",97,65.0,11685.0,Michael Hoffman,Soapdish,Comedy,96.0,64.0,8741,"Michael Hoffman,"
-1,11342,17365,12982,Transformers: Cybertron,"Animation,Action,Adventure",30,63.0,566.0,,Transformers: The Last Knight,"Action,Adventure",,,1659,"Michael Bay,"
-1,9474,13453,6397,Nighthawks,"Action,Crime,Mystery",99,64.0,12722.0,"Bruce Malmuth,Gary Nelson",Nighthawks,"Action,Adventure",100.0,64.0,7263,"Bruce Malmuth,"
-1,821,853,15694,House of Cards,Drama,51,90.0,322647.0,Beau Willimon,House of America,Drama,96.0,86.0,155,"Marc Evans,"
-1,598,587,2787,Spider-Man 2,"Action,Adventure",127,73.0,418316.0,Sam Raimi,Spider-Man,"Action,Adventure,Mystery,Science Fiction,Fantasy",121.0,66.0,34294828,"Sam Raimi,"
-1,9259,13079,4052,Devil's Knot,"Biography,Crime,Drama",114,61.0,14250.0,Atom Egoyan,Devil's Knot,Drama,114.0,60.0,7504,"Atom Egoyan,"
-1,5995,7659,2343,Something's Gotta Give,"Comedy,Drama,Romance",128,67.0,92081.0,Nancy Meyers,Something's Gotta Give,"Comedy,Romance",123.0,64.0,207676,"Nancy Meyers,"
-1,6504,8472,10651,The Phantom of Film City,"Animation,Sci-Fi",23,64.0,13.0,,The Phantom of the Opera,"Drama,Horror,Musical,Performing Arts,Special Interest,Romance",143.0,74.0,411623,"Joel Schumacher,"
-1,5317,6842,2325,Look Who's Talking Now,"Comedy,Family,Romance",96,42.0,22522.0,Tom Ropelewski,Look Who's Talking Now,"Comedy,Kids,Family",95.0,50.0,185813,"Tom Ropelewski,"
-1,9849,14100,18277,Mother's Day,"Comedy,Horror,Mystery",91,54.0,3360.0,Charles Kaufman,A Mother's Rage,"Action,Adventure,Television",,58.0,13,"Oren Kaplan,"
-1,10458,15589,12321,Morning Star,"Action,Drama,Fantasy",42,83.0,532.0,J. Miles Dale,The Morning After,Comedy,79.0,,4,
-1,2808,3065,870,Sicario,"Action,Crime,Drama",121,76.0,210412.0,Denis Villeneuve,Sicario,"Action,Adventure,Drama,Mystery",121.0,80.0,63602,"Denis Villeneuve,"
-1,12660,19807,7793,The Way of the Dragon,"Action,Comedy,Crime",90,73.0,23359.0,Bruce Lee,Year of the Dragon,"Drama,Television",90.0,,20,
-1,2584,2772,14145,One Night Stand,Drama,0,,,,The Night Stalker,Horror,,98.0,235,"Edgar Wright,"
-1,1923,2166,18152,Secret Window,Mystery,96,66.0,149318.0,David Koepp,Secret Weapons,"Drama,Mystery",100.0,,82,
-1,9929,14253,11022,The Curse of the Dragon,"Documentary,Action,Biography",90,70.0,636.0,"Tom Kuhn,Fred Weintraub",The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,"
-1,12932,20596,6157,The Hound of the Baskervilles: Part Two,"Horror,Crime,Drama",50,71.0,65.0,,The Hound of the Baskervilles,"Horror,Mystery,Television",100.0,70.0,243,"David Attwood,"
-1,5659,7332,8072,Wonder Woman,"Short,Action,Fantasy",3,65.0,1105.0,Sam Balcomb,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
-1,2691,2948,990,Moone Boy,Comedy,23,82.0,3960.0,,The Boy,"Horror,Mystery",98.0,60.0,18341,"William Brent Bell,"
-1,510,481,4048,Urban Legends: Final Cut,"Horror,Mystery,Romance",97,41.0,13188.0,John Ottman,Urban Legends: Final Cut,Horror,99.0,50.0,49489,"John Ottman,"
-1,11844,18171,15848,The Little House,"Drama,Romance",136,73.0,671.0,Yji Yamada,Two Family House,"Drama,Romance",108.0,72.0,1024,"Raymond De Felitta,"
-1,8793,12274,10543,Windtalkers,"Action,Drama,War",134,60.0,56573.0,John Woo,Windtalkers,Drama,134.0,64.0,66742,"John Woo,"
-1,8374,11653,14612,A Perfect Murder,"Crime,Drama,Mystery",107,65.0,65166.0,Andrew Davis,The Perfect Murder,Mystery,,60.0,87,"Zafar Hai,"
-1,13196,20916,6285,Jude,"Drama,Romance",123,70.0,8725.0,Michael Winterbottom,Jude,"Drama,Romance",123.0,70.0,6822,"Michael Winterbottom,"
-1,5723,7399,17805,Justice League: Doom,"Animation,Action,Fantasy",75,75.0,21447.0,Lauren Montgomery,Justice League of America,"Action,Adventure,Science Fiction,Fantasy,Television",,68.0,394,"Flix Enrquez Alcal,"
-1,1445,1582,17270,Hold the Dark,Mystery,0,,,,Alone in the Dark,"Action,Adventure,Horror",96.0,40.0,57890,"Uwe Boll,"
-1,6511,8488,13999,The Incredible Hulk,"Action,Drama,Sci-Fi",0,,,,The Incredible Shrinking Man,"Action,Adventure,Comedy,Science Fiction,Fantasy",81.0,,300,"Brett Ratner,"
-1,7196,9519,5110,The Harvest,Drama,0,,,,The Ice Harvest,"Action,Adventure,Comedy,Mystery",88.0,58.0,60312,"Harold Ramis,"
-1,9468,13437,11800,Dead by Sunset,"Mystery,Drama",185,69.0,323.0,,Calm at Sunset,Drama,97.0,,55,"Daniel Petrie Sr.,"
-1,5696,7380,4774,Batman Forever,"Action,Adventure,Fantasy",121,54.0,193277.0,Joel Schumacher,Summer Forever,,95.0,,3,"Roman White,"
-1,977,1037,3923,Back to the Future Part II,"Adventure,Comedy,Sci-Fi",108,78.0,346518.0,Robert Zemeckis,Back to the Future Part III,"Action,Adventure,Comedy,Science Fiction,Fantasy",119.0,68.0,693257,"Robert Zemeckis,"
-1,2384,2683,12420,The Outpost,"Drama,War",0,,,,Alien Outpost,"Action,Adventure",90.0,54.0,592,"Jabbar Raisani,"
-1,7286,9659,3287,After Hours,"Comedy,Crime,Drama",97,77.0,40368.0,Martin Scorsese,After Love,Romance,107.0,,2,
-1,11575,17599,3460,The Big Town,"Drama,Romance,Mystery",109,59.0,1422.0,"Ben Bolt,Harold Becker",The Town,"Action,Adventure,Drama,Mystery,Romance",151.0,78.0,140527,"Ben Affleck,"
-1,7713,10344,9955,Barry Goldberg's Day Off,Comedy,22,91.0,284.0,David Katzenberg,Ferris Bueller's Day Off,Comedy,103.0,76.0,727245,"John Hughes,John Hugues,"
-1,9991,14453,11962,Rocket Robin Hood,"Animation,Fantasy,Sci-Fi",22,63.0,133.0,,Robin Hood,"Action,Adventure,Drama",148.0,70.0,264819,"Ridley Scott,"
-1,7399,9808,11325,The Lost World,"Action,Sci-Fi,Adventure",60,73.0,2488.0,,The Lost Child,"Drama,Television",96.0,70.0,589,"Karen Arthur,"
-1,11838,18164,17417,April Story,Romance,67,73.0,1893.0,Shunji Iwai,Amber's Story,"Drama,Television",120.0,76.0,279,
-1,7240,9568,8539,The Bag Man,"Crime,Drama,Mystery",108,53.0,13476.0,David Grovic,The Bag Man,Drama,108.0,50.0,1857,"David Grovic,"
-1,9898,14189,2883,"My Brother, Where Art Thou?","Comedy,Drama",24,84.0,506.0,Marc Buckland,"O Brother, Where Art Thou?","Comedy,Drama",106.0,74.0,255541,"Joel Coen,"
-1,2868,3212,11207,Three to Tango,"Comedy,Romance",98,61.0,16481.0,Damon Santostefano,Three to Tango,"Comedy,Drama,Romance",99.0,54.0,36643,"Damon Santostefano,"
-1,5796,7468,275,Minority Report,"Action,Mystery,Sci-Fi",145,77.0,405451.0,Steven Spielberg,Minority Report,"Action,Adventure,Mystery,Science Fiction,Fantasy",140.0,68.0,479879,"Steven Spielberg,"
-1,13503,21683,4132,Jungle Book,"Action,Adventure,Family",108,68.0,2943.0,Zoltan Korda,Jungle Book: Origins,"Action,Adventure,Animation",,,229,"Andy Serkis,"
-1,6939,9213,17286,The Making of 'Killing Season',Short,2,,,,The Legend of Billie Jean,"Action,Adventure,Drama",92.0,70.0,9421,"Matthew Robbins,"
-1,13472,21569,13650,The Big Picture,Family,10,78.0,28.0,,The Big Hit,"Action,Adventure",87.0,62.0,29711,"Che-Kirk Wong,Kirk Wong,"
-1,13515,21695,11105,Edge of Darkness,"Crime,Drama,Mystery",307,86.0,2860.0,,House of Darkness,Drama,120.0,48.0,12,"Patrick DeLuca,"
-1,5625,7296,1561,The Hateful Eight,"Crime,Drama,Mystery",187,79.0,291740.0,Quentin Tarantino,The Hateful Eight,Western,167.0,76.0,69524,"Quentin Tarantino,"
-1,8401,11691,8102,Liberty Heights,"Drama,Musical,Romance",127,71.0,5820.0,Barry Levinson,Liberty Heights,"Comedy,Drama",132.0,68.0,5460,"Barry Levinson,"
-1,7510,9957,19003,Sister Act,Comedy,0,,,,Sister,Drama,112.0,,3,"David Lascher,"
-1,6360,8170,18351,Black Magic,"Drama,Mystery,Romance",105,65.0,481.0,"Gregory Ratoff,Orson Welles",Black Card,,14.0,,0,"Pete Chatmon,"
-1,3184,3744,2153,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,76,76.0,86.0,Kevin Macdonald,Sky Ladder: The Art of Cai Guo-Qiang,Documentary,76.0,86.0,126,"Kevin Macdonald,"
-1,1589,1721,10155,Happy Gilmore,"Comedy,Sport",92,70.0,158212.0,Dennis Dugan,Happy Gilmore,"Comedy,Special Interest",92.0,74.0,989922,"Dennis Dugan,"
-1,7092,9367,2776,The Clearing,"Drama,Mystery",95,59.0,11780.0,Pieter Jan Brugge,The Clearing,"Action,Adventure,Drama,Mystery",95.0,58.0,7367,"Pieter Jan Brugge,"
-1,10504,15711,4526,Bad Santa,"Comedy,Crime,Drama",91,71.0,108992.0,Terry Zwigoff,Bad Santa,Comedy,91.0,64.0,199995,"Terry Zwigoff,"
-1,2499,2739,254,Last Man,"Drama,War",0,,,,Early Man,,,,10,"Nick Park,"
-1,677,650,1459,Inventing the Abbotts,"Drama,Romance",110,64.0,9619.0,Pat O'Connor,Inventing the Abbotts,"Drama,Romance",110.0,64.0,9849,"Pat O'Connor,"
-1,3071,3528,6329,Peter Pan,"Animation,Adventure,Family",77,73.0,89803.0,"Clyde Geronimi,Wilfred Jackson",Peter Pan,"Animation,Kids,Family,Musical,Performing Arts,Science Fiction,Fantasy",77.0,70.0,277436,"Wilfred Jackson,Clyde Geronimi,Hamilton Luske,"
-1,10486,15663,2295,Home of the Brave,"Action,Drama,War",106,56.0,9395.0,Irwin Winkler,Women of the Night,Comedy,56.0,,8,
-1,10385,15415,8250,Evil Under the Sun,"Crime,Drama,Mystery",117,70.0,9404.0,Guy Hamilton,Lost in the Sun,,95.0,64.0,236,"Trey Nelson,"
-1,3115,3607,1085,Rio,"Animation,Adventure,Comedy",96,70.0,167384.0,Carlos Saldanha,Rio,"Action,Adventure,Animation,Comedy,Kids,Family",99.0,74.0,89752,"Carlos Saldanha,"
-1,7024,9308,7916,American Gladiators,"Action,Television,Sport",60,66.0,1516.0,,American Blood,Mystery,,,191,
-1,13002,20679,12704,Bride & Prejudice,"Comedy,Drama,Musical",122,62.0,17588.0,Gurinder Chadha,Bride & Prejudice,"Comedy,Musical,Performing Arts",111.0,68.0,130,"Gurinder Chadha,"
-1,9160,12909,11464,Super Mario Bros,Comedy,0,68.0,31.0,,Super Troopers,Comedy,103.0,74.0,262336,"Jay Chandrasekhar,"
-1,6162,7917,14788,The Last Exorcism,"Drama,Horror,Mystery",87,56.0,41921.0,Daniel Stamm,The Last Dragon,"Action,Adventure",,88.0,337,
-1,817,852,10135,Fargo,"Crime,Drama,Mystery",53,90.0,178734.0,,Fargo,"Drama,Mystery",97.0,78.0,232078,"Joel Coen,"
-1,9918,14224,14511,Slave Island,"Animation,Action,Family",22,78.0,171.0,,Small Island,"Art House,International,Drama,Television",,,5,"John Alexander,"
-1,849,954,4404,The Tonight Show,Television,105,78.0,87.0,,The War Show,Documentary,100.0,,1,"Andreas Dalsgaard,Obaidah Zytoon,"
-1,2711,2958,12761,Perfect Strangers,"Comedy,Drama",238,82.0,1135.0,,Intimate Strangers,Drama,96.0,,27,"John Llewellyn Moxey,"
-1,5094,6630,9369,We Steal Secrets: The Story of WikiLeaks,Documentary,130,69.0,6270.0,Alex Gibney,We Steal Secrets: The Story Of Wikileaks,"Documentary,Special Interest",130.0,76.0,9684,"Alex Gibney,"
-1,3658,4567,17988,Another Country,"Biography,Drama,Romance",90,72.0,3955.0,Marek Kanievska,Young Country,"Documentary,Musical,Performing Arts",40.0,,3,
-1,811,811,18819,My Three Sons,"Comedy,Family",30,71.0,1972.0,,My Many Sons,Drama,98.0,,3,"Ralph E. Portillo,"
-1,9502,13530,9529,Nikola Tesla and the End of the World,Sci-Fi,0,34.0,5.0,,Encounters at the End of the World,Documentary,99.0,70.0,35640,"Werner Herzog,"
-1,2895,3233,16785,American Crime,Drama,43,77.0,5848.0,John Ridley,American Violet,Drama,113.0,74.0,16353,"Tim Disney,"
-1,1632,1758,851,Wiener-Dog,"Comedy,Drama",88,59.0,3618.0,Todd Solondz,Wiener-Dog,Comedy,90.0,56.0,2842,"Todd Solondz,"
-1,10423,15496,4186,Sherlock Holmes,"Horror,Crime,Drama",50,78.0,284.0,,Sherlock Holmes,"Action,Adventure,Drama,Mystery",129.0,74.0,768487,"Guy Ritchie,"
-1,9249,13056,7730,Twins,Television,30,,,,Twins,Comedy,107.0,54.0,203953,"Ivan Reitman,"
-1,5905,7575,1181,Ice Age: Continental Drift,News,30,,,,Ice Age: Continental Drift,"Action,Adventure,Animation,Comedy,Kids,Family",87.0,72.0,150866,"Michael Thurmeier,Steve Martino,"
-1,3040,3497,2917,How to Train Your Dragon 2,"Animation,Action,Adventure",102,79.0,225231.0,Dean DeBlois,How to Train Your Dragon,"Animation,Kids,Family,Science Fiction,Fantasy",98.0,84.0,310257,"Dean DeBlois,Chris Sanders,"
-1,4958,6468,10282,The Weather Man,"Comedy,Drama",102,66.0,69683.0,Gore Verbinski,The Best Man,"Comedy,Drama",120.0,74.0,30884,"Malcolm D. Lee,"
-1,700,670,5887,God of War,,0,81.0,10.0,Spencer Gilbert,Spoils of War,"Drama,Kids,Family,Television",100.0,,106,"David Greene,"
-1,6484,8436,18351,Black Ice,"Drama,Mystery",110,68.0,2291.0,Petri Kotwica,Black Card,,14.0,,0,"Pete Chatmon,"
-1,9798,13960,5066,Golden Girls,Comedy,25,29.0,53.0,,Valet Girls,Comedy,89.0,42.0,69,"Rafal Zielinski,"
-1,12507,19456,14924,How Long the Night,Short,2,,,John Flynn,'Twas the Night,"Comedy,Kids,Family,Television",110.0,60.0,337,
-1,1273,1425,16498,Laid in America,Comedy,85,49.0,1710.0,"Sam Milman,Peter Vass",Africans in America,Documentary,,,75,
-1,5658,7331,17805,Justice League Part Two,"Action,Sci-Fi",0,,,Zack Snyder,Justice League of America,"Action,Adventure,Science Fiction,Fantasy,Television",,68.0,394,"Flix Enrquez Alcal,"
-1,12444,19337,11951,American Heart,"Crime,Drama,Romance",113,68.0,2466.0,Martin Bell,American Made,Mystery,,,176,"Doug Liman,"
-1,3193,3753,3281,Match of the Day 2,Sport,45,78.0,518.0,,Birth of the Dragon,Drama,103.0,32.0,150,"George Nolfi,"
-1,8055,11043,14097,Nobel Son,"Comedy,Crime,Drama",110,64.0,5054.0,Randall Miller,Nobel Son,"Comedy,Drama,Mystery",110.0,62.0,3233,"Randall Miller,"
-1,2667,2890,6133,Looking: The Movie,"Comedy,Drama",85,78.0,2792.0,Andrew Haigh,Looking for Grace,"Art House,International,Drama",,46.0,64,"Sue Brooks,"
-1,2758,2997,14788,The Last Detective,"Comedy,Crime,Drama",90,79.0,819.0,Richard Harris,The Last Dragon,"Action,Adventure",,88.0,337,
-1,6645,8693,1120,The Game Plan,"Comedy,Drama",45,,,,The Game Plan,Comedy,110.0,70.0,406721,"Andy Fickman,"
-1,13252,21225,2397,Man's World,Comedy,0,75.0,1156.0,,Wayne's World 2,Comedy,94.0,62.0,294533,"Stephen Surjik,"
-1,12326,19147,3948,Dior and I,Documentary,90,73.0,2357.0,Frdric Tcheng,Dior and I,"Documentary,Special Interest",90.0,76.0,4598,"Frederic Tcheng,"
-1,7671,10230,17228,Breaking Chains,Comedy,22,80.0,33.0,,Breaking Up,"Comedy,Drama,Romance",90.0,56.0,3846,"Robert Greenwald,"
-1,12735,19965,12324,Summer Book,Drama,92,64.0,705.0,Seyfi Teoman,Summer Villa,Drama,120.0,60.0,22,"Pat Kiely,"
-1,5378,6931,16506,F/X,"Action,Mystery",109,66.0,13589.0,Robert Mandel,F/X,"Action,Adventure,Mystery",120.0,62.0,10028,"Robert Mandel,"
-1,611,595,9823,Pirates of the Caribbean: Dead Man's Chest,"Action,Adventure,Fantasy",151,73.0,529163.0,Gore Verbinski,Pirates of the Caribbean: The Curse of the Black Pearl,"Action,Adventure,Science Fiction,Fantasy",143.0,78.0,33123343,"Gore Verbinski,"
-1,2836,3165,3893,Emma's Chance,"Drama,Family,Sport",93,63.0,349.0,Anna Elizabeth James,Emma's War,Drama,,,15,"Tony Scott,"
-1,2886,3233,7916,American Crime,Drama,43,77.0,5848.0,John Ridley,American Blood,Mystery,,,191,
-1,9525,13566,11022,Top of the Heap,Comedy,30,53.0,103.0,"Ron Leavitt,Arthur Silver",The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,"
-1,11570,17573,17944,Fox and Friends,"News,Television",180,32.0,729.0,,Worst Friends,"Comedy,Drama,Romance",75.0,66.0,71,"Ralph Arend,"
-1,6891,9129,18592,Wrath of the Titans,News,30,,,,Rhythm of the Saints,Drama,83.0,,6,"Sarah Rogacki,"
-1,2508,2739,12367,Last Man,"Drama,War",0,,,,Last Gasp,"Action,Adventure,Horror",91.0,,18,"Scott McGinnis,"
-1,8410,11711,11771,Snowbeast,Horror,86,47.0,1130.0,Herb Wallerstein,Snowbeast,"Horror,Mystery,Television",96.0,52.0,391,"Herb Wallerstein,"
-1,10514,15726,11580,My Little Pony Tales,"Animation,Family,Fantasy",30,63.0,467.0,,Little Man Tate,"Drama,Kids,Family",99.0,64.0,14867,"Jodie Foster,"
-1,11417,17481,3602,American Pickers,"Documentary,Television",60,70.0,5092.0,Mike Wolfe,American Storytellers,"Documentary,Television",90.0,,48,"Kevin Mukherji (II),"
-1,6421,8298,17449,The War of the Worlds: Next Century,"Sci-Fi,Mystery,War",96,71.0,307.0,Piotr Szulkin,H.G. Wells' The War of the Worlds: The Real Story,Documentary,,60.0,119,
-1,1544,1666,8865,The Phantom of the Opera,Horror,93,77.0,12507.0,"Rupert Julian,Lon Chaney",Phantom Of The Opera,"Classics,Drama,Horror",79.0,76.0,17287,"Rupert Julian,Edward Sedgwick,"
-1,6497,8460,6358,Battle of the Damned,"Action,Adventure,Horror",88,45.0,2987.0,Christopher Hatton,Battle of the Sexes,,,,43,"Jonathan Dayton,Valerie Faris,"
