Id,Title,Category,Duration,Rating,Rating_Count,Director
3744,The Runner,"Action,Adventure,Art House,International,Documentary,Drama,Science Fiction,Fantasy,Special Interest",94,52,1212,Austin Stark
3745,Twinsters,Documentary,90,88,621,"Ryan Miyamoto,Samantha Futerman"
3746,Felt,"Drama,Horror,Mystery,Mystery,Romance",79,52,368,Jason Banker
3747,Batkid Begins,Documentary,87,82,2458,Dana Nachman
3748,Runoff,Drama,90,84,239,Kimberly Levin
3749,Barely Lethal,"Action,Adventure,Comedy",100,60,2408,Kyle Newman
3750,The Midnight Swim,Drama,84,72,238,Sarah Adina Smith
3751,Noble,Drama,100,76,1470,Stephen Bradley
3752,Growing Up and Other Lies,Comedy,90,52,136,"Danny Jacobs,Darren Grodsky"
3753,"Like Sunday, Like Rain","Drama,Musical,Performing Arts",104,72,510,Frank Whaley
3754,The True Memoirs of an International Assassin,"Action,Adventure,Comedy",98,66,181,Jeff Wadlow
3755,Justin Timberlake + The Tennessee Kids,"Documentary,Musical,Performing Arts",90,82,90,Jonathan Demme
3756,Creepy (Kuripi: Itsuwari no rinjin),Drama,130,60,47,Kiyoshi Kurosawa
3757,The Salesman (Forushande),"Art House,International,Drama,Mystery,Mystery",125,,181,Asghar Farhadi
3758,By Sidney Lumet,Documentary,103,90,96,Nancy Buirski
3759,La La Land,"Comedy,Drama,Musical,Performing Arts",,,7870,Damien Chazelle
3760,Abortion: Stories Women Tell,Documentary,93,,14,Tracy Droz Tragos
3761,Beware the Slenderman,Documentary,117,64,77,Irene Taylor Brodsky
3762,No Stranger Than Love,Romance,89,38,182,Nick Wernham
3763,Man Underground,"Drama,Science Fiction,Fantasy",95,,4,"Michael Borowiec,Sam Marine"
3764,Marauders,"Action,Adventure,Drama",107,54,687,Steven C. Miller
3765,Clown,Horror,99,60,4016,Jon Watts
3766,Orange Sunshine,"Action,Adventure,Documentary",105,,6,William A. Kirkley
3767,Bobby Sands: 66 Days,Drama,105,,111,Brendan J Byrne
3768,Rage (Ikari),"Art House,International,Drama,Mystery,Mystery,Romance",142,84,8,Sang-il Lee
3769,Afterimage (Powidoki),"Art House,International,Documentary",98,,6,Andrzej Wajda
3770,Pyromaniac (Pyromanen),"Art House,International,Drama",98,,2,Erik Skjoldbjaerg
3771,The Duelist (Duelyant),"Action,Adventure,Drama",110,,13,
3772,Headshot,"Action,Adventure,Art House,International,Drama,Mystery,Mystery",117,84,30,"Kimo Stamboel,Timo Tjahjanto"
3773,Strange Weather,Drama,92,,5,Katherine Dieckmann
3774,The Headhunter's Calling,,108,,17,Mark Williams
3775,The Belko Experiment,,82,,40,Greg McLean
3776,The Limehouse Golem,"Art House,International,Horror,Mystery,Mystery",105,,22,Juan Carlos Medina
3777,The Oath,,110,88,8,Baltasar Kormkur
3778,Carrie Pilby,Comedy,98,98,38,Susan Johnson
3779,I Am Not Madame Bovary,"Art House,International,Comedy,Drama",128,,50,Feng Xiaogang
3780,Women Who Kill,Comedy,93,,10,
3781,Skiptrace,"Action,Adventure",107,54,1784,Renny Harlin
3782,Ovarian Psycos,Documentary,72,,4,"Joanna Sokolowski,Kate Trumbull-LaValle"
3783,The Unseen,"Action,Adventure,Art House,International,Horror,Science Fiction,Fantasy",110,,3,Geoff Redknap
3784,The Wonderful Kingdom of Papa Alaev,Documentary,74,,0,"Noam Pinchas,Tal Barda"
3785,Beyond the Gates,"Action,Adventure,Horror",84,74,35,Jackson Stewart
3786,Sour Grapes,"Art House,International,Documentary",85,88,28,"Jerry Rothwell,Reuben Atlas"
3787,The Last Laugh,Documentary,90,,13,Ferne Pearlstein
3788,Blood Stripe,Drama,92,,2,Remy Auberjonois
3789,Ma ma,"Art House,International,Drama",111,64,275,Julio Medem
3790,Check It,Documentary,89,,3,
3791,Nuts!,Documentary,79,78,168,Penny Lane
3792,Those People,"Drama,Romance",89,70,160,Joey Kuhn
3793,Nakom,"Art House,International,Drama",90,,1,"Kelly Daniela Norris,T.W. Pittman"
3794,Mad Tiger,Documentary,82,62,25,"Jonathan Yi,Michael Haertlein"
3795,AWOL,Drama,82,84,12,Deb Shoval
3796,Cold War 2,"Action,Adventure,Mystery,Mystery",114,68,470,"Sunny Luk,Longman Leung"
3797,Operation Chromite,Drama,115,66,425,John H. Lee
3798,The Wailing (Goksung),"Art House,International,Drama,Mystery,Mystery",156,82,2661,Hong-jin Na
3799,Older Than Ireland,"Art House,International,Documentary",81,84,97,Alex Fegan
3800,The Wait (L'attesa),"Art House,International,Drama",100,70,181,Piero Messina
3801,The Invitation,"Mystery,Mystery",100,72,10256,Karyn Kusama
3802,My Golden Days (Trois Souvenirs De Ma Jeunesse),Drama,120,66,1029,Arnaud Desplechin
3803,The Fits,Drama,72,66,1291,Anna Rose Holmer
3804,The Childhood of a Leader,Drama,116,70,934,Brady Corbet
3805,The Duel,"Drama,Western",110,56,920,Kieran Darcy-Smith
3806,Sin Alas,"Art House,International,Drama",90,96,22,Ben Chace
3807,Los Sures,Documentary,56,,8,
3808,Space Jam: 20th Anniversary,"Kids,Family,Special Interest",95,,41,
3809,Batman: Return Of The Caped Crusaders,,72,76,218,Rick Morales
3810,Citizen Kane,"Classics,Drama,Mystery,Mystery",119,82,156386,Orson Welles
3811,Isa,"Mystery,Mystery,Science Fiction,Fantasy,Television",120,,8,Jose Nestor Marquez
3812,The Book of Life,"Animation,Romance",95,78,48662,Jorge R. Gutierrez
3813,The Night Before Halloween,Horror,120,66,6,Sheldon Wilson
3814,Rats,,84,64,51,Morgan Spurlock
3815,The Nightmare Before Christmas,"Animation,Kids,Family,Science Fiction,Fantasy",76,76,966503,"Henry Selick,Tim Burton"
3816,Yo-kai Watch: The Movie,"Action,Adventure,Animation,Animation",95,92,28,Mark Risley
3817,The Exorcist,"Classics,Horror",122,74,418577,William Friedkin
3818,The Wraith,"Action,Adventure,Mystery,Mystery,Science Fiction,Fantasy",93,66,9102,Mike Marvin
3819,Doctor Strange,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",76,70,5027,"Jay Oliva,Frank Paur,Patrick Archibald"
3820,The Godfather Epic,Drama,423,90,30,Francis Ford Coppola
3821,The Neverending Story,"Kids,Family,Science Fiction,Fantasy",94,70,373631,Wolfgang Petersen
3822,Seoul Station,"Animation,Art House,International,Horror",92,52,51,Sang-ho Yeon
3823,Hawk Jones,"Action,Adventure,Art House,International,Comedy,Kids,Family",88,62,86,Richard Lowry
3824,Invasion of the Body Snatchers,"Horror,Mystery,Mystery,Science Fiction,Fantasy",115,68,34785,Philip Kaufman
3825,There Is a New World Somewhere,"Action,Adventure,Drama,Romance",103,80,44,Lu Li
3826,Bad Moon,"Horror,Mystery,Mystery",105,58,5906,Eric Red
3827,Howard the Duck,"Action,Adventure,Comedy,Science Fiction,Fantasy,Romance",101,52,55275,Willard Hyuck
3828,Fanarchy,Documentary,88,,0,Donna Davies
3829,Planet of the Apes,"Classics,Science Fiction,Fantasy",112,68,118273,Franklin J. Schaffner
3830,All Girls Weekend,Drama,85,38,24,Lou Simon
3831,The Toxic Avenger,"Comedy,Cult Movies,Horror,Science Fiction,Fantasy",90,62,24036,"Michael Herz,Samuel Weil,Lloyd Kaufman"
3832,God's Not Dead 2,Drama,120,66,12642,Harold Cronk
3833,Kindergarten Cop 2,Comedy,100,48,351,Don Michael Paul
3834,Claire in Motion,Drama,80,,5,
3835,Mustang,Drama,97,84,7612,Deniz Gamze Ergven
3836,Manson Family Vacation,,84,70,313,J. Davis
3837,[REC] 4: Apocalypse,"Art House,International,Drama,Horror",96,58,1567,Jaume Balaguer
3838,Left Behind,"Mystery,Mystery",110,54,20314,Vic Armstrong
3839,Exists,Horror,86,56,1646,Eduardo Snchez
3840,Dark Places,"Drama,Mystery,Mystery",114,58,6997,Gilles Paquet-Brenner
3841,37,Drama,82,58,18,Puk Grasten
3842,Viy,"Art House,International,Comedy,Drama,Horror",78,74,985,"Georgi Kropachyov,Konstantin Yershov"
3843,The Devil's Dolls,Horror,86,44,35,Padraig Reynolds
3844,SEED: The Untold Story,Documentary,94,90,75,"Taggart Siegel,Jon Betz"
3845,Operation Mekong,"Action,Adventure,Drama",124,82,672,Dante Lam
3846,Happy Birthday!,"Horror,Mystery,Mystery",90,66,41,Casey Tebo
3847,Sun Choke,Horror,90,64,369,Ben Cresciman
3848,Intruder,Horror,91,66,50,Travis Zariwny
3849,Billionaire Ransom (Take Down),"Mystery,Mystery",107,58,73,Jim Gillespie
3850,Raman Raghav 2.0,"Art House,International,Drama",127,74,121,Anurag Kashyap
3851,The Last Heist,"Action,Adventure",85,32,110,Mike Mendez
3852,Te3n,Drama,137,70,352,Ribhu Dasgupta
3853,Bite,"Art House,International,Horror",90,48,241,Chad Archibald
3854,Mr. Peabody & Sherman,"Action,Adventure,Animation,Comedy,Kids,Family",92,76,72937,Rob Minkoff
3855,Shrek Forever After,"Action,Adventure,Animation,Comedy,Kids,Family,Science Fiction,Fantasy",93,70,352444,Mike Mitchell (VI)
3856,Puss in Boots: The Three Diablos,"Action,Adventure,Animation,Special Interest",13,72,78,Raman Hui
3857,Penguins Of Madagascar,Animation,92,72,65028,"J.P. Simon,Simon J. Smith,Eric Darnell"
3858,Dreamworks Holiday Classics,"Kids,Family",69,80,28,"David Soren,Gary Trousdale,Tom Owens,Walt Dohrn"
3859,Mr. Peabody & Sherman,"Action,Adventure,Animation,Comedy,Kids,Family",92,76,72937,Rob Minkoff
3860,Donkey's Christmas Shrektacular (Donkey's Caroling Christmas-tacular),"Animation,Kids,Family,Special Interest",8,64,75,"Walt Dohrn,Raman Hui"
3861,Kung Fu Panda 3,Animation,94,78,98230,"Alessandro Carloni,Jennifer Yuh Nelson"
3862,Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Kids,Family",88,76,144560,Jennifer Yuh Nelson
3863,The SpongeBob Movie: Sponge Out of Water,"Animation,Comedy,Kids,Family",100,66,51215,Paul Tibbitt
3864,Alvin and the Chipmunks: Chipwrecked,"Animation,Comedy,Kids,Family",90,66,66438,Mike Mitchell (VI)
3865,SpongeBob: na suchym l?dzie 3D,,100,82,50,"Paul Tibbitt,Mike Mitchell (VI)"
3866,SpongeBob Schwammkopf 3D,,100,,15,"Paul Tibbitt,Mike Mitchell (VI)"
3867,Alvin and the Chipmunks: Chipwrecked,"Animation,Comedy,Kids,Family",90,66,66438,Mike Mitchell (VI)
3868,Alvin and the Chipmunks: The Squeakquel,"Animation,Comedy,Kids,Family",88,66,368464,Betty Thomas
3869,Zoolander,"Comedy,Special Interest",105,66,944138,Ben Stiller
3870,Everyday Sunshine: The Story of Fishbone,"Documentary,Musical,Performing Arts",103,84,1348,"Chris Metzler,Lev Anderson"
3871,The Aviator,Drama,170,68,206511,Martin Scorsese
3872,Gwen Stefani: Harajuku Lovers Live,"Musical,Performing Arts",,,11,
3873,Everyday Sunshine: The Story of Fishbone,"Documentary,Musical,Performing Arts",103,84,1348,"Chris Metzler,Lev Anderson"
3874,All We Are Saying,"Documentary,Musical,Performing Arts,Television",103,80,263,Rosanna Arquette
3875,The Aviator,Drama,170,68,206511,Martin Scorsese
3876,No Doubt - Live In The Tragic Kingdom,"Musical,Performing Arts",92,96,25,Sophie Muller
3877,Zoolander,"Comedy,Special Interest",105,66,944138,Ben Stiller
3878,Justin Timberlake + The Tennessee Kids,"Documentary,Musical,Performing Arts",90,82,90,Jonathan Demme
3879,Edison (Edison Force),"Drama,Horror,Mystery,Mystery",97,60,9838,David J. Burke
3880,Untitled Woody Allen Project,Comedy,,,12,Woody Allen
3881,Inside Llewyn Davis,Drama,105,74,43821,"Ethan Coen,Joel Coen"
3882,The Idolmaker,Drama,,,9,Craig Brewer
3883,The Social Network,Drama,120,82,201701,David Fincher
3884,Inside Llewyn Davis,Drama,105,74,43821,"Ethan Coen,Joel Coen"
3885,JT + The Tennessee Kids,Documentary,,84,8,Jonathan Demme
3886,JT: Reflections,"Documentary,Musical,Performing Arts",60,,19,Stephen Rocha
3887,Runner Runner,"Drama,Mystery,Mystery",91,56,42978,Brad Furman
3888,Darrin's Dance Grooves,"Musical,Performing Arts,Special Interest,Sports,Fitness",65,,18,
3889,Friends With Benefits,Comedy,102,72,80058,Will Gluck
3890,In Time,"Mystery,Mystery,Science Fiction,Fantasy",109,66,68821,Andrew Niccol
3891,The Social Network,Drama,120,82,201701,David Fincher
3892,Yogi Bear,"Action,Adventure,Animation,Comedy,Kids,Family",82,56,56067,Eric Brevig
3893,The Open Road,"Comedy,Drama",91,54,38459,Michael Meredith
3894,Saturday Night Live: The Best of Amy Poehler,"Comedy,Television",105,82,135,
3895,He Changed Our World: Steve Irwin Memorial Tribute,Documentary,86,76,105,
3896,Black Snake Moan,Drama,115,66,413218,Craig Brewer
3897,Alpha Dog,"Drama,Mystery,Mystery",118,66,422316,Nick Cassavetes
3898,Southland Tales,"Comedy,Musical,Performing Arts,Mystery,Mystery,Science Fiction,Fantasy",144,56,26953,Richard Kelly
3899,Edison (Edison Force),"Drama,Horror,Mystery,Mystery",97,60,9838,David J. Burke
3900,"Mickey Mouse Club - The Best Of Britney, Justin, And Christina","Kids,Family,Television",90,78,92,"R.G. Springsteen,Sidney Miller"
3901,Fuck (F*ck),"Documentary,Special Interest",93,70,8534,Steve Anderson
3902,The Jacksons: America's First Family of Music,"Documentary,Musical,Performing Arts",32,90,68,
3903,Karaoke - Pop R&B,"Musical,Performing Arts",,,5,
3904,Justin Timberlake: Justified: The Videos,"Musical,Performing Arts",,,28,
3905,Toronto Rocks,"Musical,Performing Arts",,,21,
3906,'N Sync: PopOdyssey Live,"Musical,Performing Arts",,90,30,
3907,Justin Timberlake - Justified: The Videos,"Musical,Performing Arts",65,80,39,
3908,Justin Timberlake - Live From London,"Musical,Performing Arts",90,90,36,
3909,Justin Timberlake: Live from London,"Musical,Performing Arts",,86,53,
3910,Longshot (Jack of All Trades),"Comedy,Drama,Mystery,Mystery",93,66,311,Lionel C. Martin
3911,*NSYNC: The Reel *NSYNC,"Documentary,Musical,Performing Arts",60,66,22,
3912,Top 40 Hits,"Musical,Performing Arts",,,10,
3913,'N Sync: Live at Madison Square Garden,"Musical,Performing Arts",,92,55,
3914,On the Line,"Comedy,Kids,Family,Romance",85,56,8321,Eric Bross
3915,Model Behavior,"Comedy,Television",89,70,7632,Mark Rosman
3916,'N Sync: Making of the Tour,"Musical,Performing Arts",,,17,
3917,'N Sync: 'N the Mix,"Musical,Performing Arts",,82,32,Lorin Finkelstein
3918,In Time,"Mystery,Mystery,Science Fiction,Fantasy",109,66,68821,Andrew Niccol
3919,ParaNorman,"Action,Adventure,Animation,Comedy,Kids,Family",93,74,82522,"Sam Fell,Chris Butler"
3920,Get a Job,Comedy,85,50,4790,Dylan Kidd
3921,Pitch Perfect 3,Comedy,,,1156,Trish Sie
3922,End of Watch,Drama,109,82,84346,David Ayer
3923,Get a Job,Comedy,85,50,4790,Dylan Kidd
3924,The Last 5 Years,"Comedy,Drama,Musical,Performing Arts",94,68,6736,Richard LaGravenese
3925,Cake,Drama,98,64,15030,Daniel Barnz
3926,Digging For Fire,Drama,85,60,2211,Joe Swanberg
3927,The Voices,Comedy,107,66,11785,Marjane Satrapi
3928,Life After Beth,Comedy,91,56,6924,Jeff Baena
3929,Into the Woods,"Kids,Family,Musical,Performing Arts",125,64,95377,Rob Marshall
3930,The Company You Keep,"Mystery,Mystery",121,64,13466,Robert Redford
3931,End of Watch,Drama,109,82,84346,David Ayer
3932,Drinking Buddies,"Comedy,Drama",90,62,23279,Joe Swanberg
3933,Happy Christmas,Drama,78,58,7538,Joe Swanberg
3934,ParaNorman,"Action,Adventure,Animation,Comedy,Kids,Family",93,74,82522,"Sam Fell,Chris Butler"
3935,What to Expect When You're Expecting,"Comedy,Drama,Romance",109,64,189359,Kirk Jones
3936,Twilight Saga: Breaking Dawn Part 1,"Mystery,Mystery,Science Fiction,Fantasy,Romance",117,70,186128,Bill Condon
3937,The Twilight Saga: Eclipse,"Drama,Science Fiction,Fantasy,Romance",124,72,333550,David Slade
3938,Elsewhere,"Drama,Mystery,Mystery",106,60,7992,Nathan Hope
3939,The Twilight Saga: New Moon,"Horror,Mystery,Mystery,Science Fiction,Fantasy,Romance",130,72,577294,Chris Weitz
3940,The Marc Pease Experience,Comedy,83,42,1818,Todd Louiso
3941,Twilight,"Horror,Mystery,Mystery,Science Fiction,Fantasy,Romance",121,78,625706,Catherine Hardwicke
3942,Mr. Right,"Action,Adventure,Comedy,Romance",90,66,4960,Paco Cabezas
3943,Into the Woods,"Kids,Family,Musical,Performing Arts",125,64,95377,Rob Marshall
3944,Camp,"Comedy,Musical,Performing Arts",115,70,11331,Todd Graff
3945,Tag,Drama,90,,5,Danny Roth
3946,Movie 43,Comedy,97,42,35139,"Peter Farrelly,Jonathan van Tulleken,Steve Carr,Steven Brill,Elizabeth Banks,James Gunn (II),Brett Ratner,Griffin Dunne,Rusty Cundieff,James Duffy,Will Graham,Patrik Forsberg"
3947,Would You,"Comedy,Romance",8,,5,"Brian McGinn,Rod Blackhurst"
3948,Dragons: Dawn Of The Dragon Racers,"Action,Adventure,Animation",26,66,21,"Elaine Bogan,John Sanford"
3949,Neighbors,Comedy,97,70,130829,Nicholas Stoller
3950,Fright Night,"Comedy,Horror",101,68,50123,Craig Gillespie
3951,Marmaduke,"Comedy,Kids,Family",88,60,78258,Tom Dey
3952,Almost Famous,"Comedy,Drama",123,74,323962,Cameron Crowe
3953,The New Guy,Comedy,82,60,66168,"Ed Decter,Edward Decter"
3954,500 Days of Summer,"Comedy,Drama,Romance",95,76,395503,Marc Webb
3955,The Driftless Area,Drama,95,52,306,Zachary Sluser
3956,Elf,"Comedy,Kids,Family,Special Interest",107,64,907237,Jon Favreau
3957,Bridge to Terabithia,"Action,Adventure,Kids,Family,Science Fiction,Fantasy",94,68,467971,Gabor Csupo
3958,Catch My Disease (Ben Lee: Catch My Disease),Documentary,83,,13,Amiel Courtin-Wilson
3959,Letters to Jackie: Remembering President Kennedy,"Documentary,Special Interest",88,90,185,Bill Couturi
3960,Do It Again,Drama,88,,68,Robert Patton-Spruill
3961,Gigantic,"Comedy,Romance",99,54,97051,Matt Aselton
3962,500 Days of Summer,"Comedy,Drama,Romance",95,76,395503,Marc Webb
3963,Raving,Drama,20,70,1108,Julia Stiles
3964,The Go-Getter,"Art House,International,Comedy,Drama,Romance",93,70,4052,Martin Hynes
3965,The Happening,"Drama,Mystery,Mystery,Science Fiction,Fantasy",90,52,369916,M. Night Shyamalan
3966,Flakes,Comedy,84,62,2419,Michael Lehmann
3967,Surf's Up,"Action,Adventure,Animation,Kids,Family",85,68,630931,"Ash Brannon,Chris Buck"
3968,The Good Life,"Art House,International,Comedy,Drama",87,66,1964,Steve Berra
3969,Failure to Launch,"Comedy,Drama,Romance",96,62,438223,Tom Dey
3970,Winter Passing,"Comedy,Drama",98,58,81831,Adam Rapp
3971,The Hitchhiker's Guide to the Galaxy,"Comedy,Science Fiction,Fantasy",109,62,233175,Garth Jennings
3972,Live Free or Die,"Art House,International,Comedy,Mystery,Mystery",89,62,6037,"Gregg Kavet,Andy Robin"
3973,Once Upon a Mattress,"Comedy,Drama,Musical,Performing Arts,Television",90,70,1042,Kathleen Marshall
3974,Eulogy,Comedy,85,70,8959,Michael Clancy
3975,Whatever We Do,Special Interest,,66,164,Kevin Connolly
3976,House Hunting,"Comedy,Special Interest",18,62,198,Amy Lippman
3977,Manic,Drama,100,76,8431,Jordan Melamed
3978,The New Guy,Comedy,82,60,66168,"Ed Decter,Edward Decter"
3979,The Good Girl,"Comedy,Drama",93,60,66085,Miguel Arteta
3980,Almost Famous,"Comedy,Drama",123,74,323962,Cameron Crowe
3981,All the Real Girls,"Art House,International,Drama,Romance",108,76,9072,David Gordon Green
3982,Mumford,"Comedy,Drama",118,64,5815,Lawrence Kasdan
3983,Annie,"Drama,Kids,Family,Musical,Performing Arts",118,70,53058,Will Gluck
3984,Beasts of the Southern Wild,Drama,91,76,38944,Benh Zeitlin
3985,Kahlil Gibran's The Prophet,Animation,86,80,2174,"Tomm Moore,Bill Plympton,Gatan Brizzi,Paul Brizzi,Nina Paley,Roger Allers,Mohammed Saeed Harib,Joan C. Gratz,Joann Sfar,Michal Socha"
3986,Beasts of the Southern Wild,Drama,91,76,38944,Benh Zeitlin
3987,Forgetting Sarah Marshall,"Comedy,Romance",118,66,640673,Nicholas Stoller
3988,Paradise,"Comedy,Drama",105,54,1550,"Diablo Cody,Stephanie Rodnez"
3989,Despicable Me,"Animation,Comedy,Kids,Family",95,80,265897,"Pierre Coffin,Chris Renaud"
3990,Early Man,,,,6,Nick Park
3991,Despicable Me 2,"Animation,Comedy,Kids,Family",98,84,368719,"Pierre Coffin,Chris Renaud"
3992,The Emperor's New Clothes,"Comedy,Documentary",,70,247,Michael Winterbottom
3993,Brand: A Second Coming,Comedy,105,76,173,Ondi Timoner
3994,A Royal Hangover,Documentary,102,,16,Arthur Cauty
3995,Katy Perry: Getting Intimate,"Documentary,Television",70,84,22,Sonia Anderson
3996,Paradise,"Comedy,Drama",105,54,1550,"Diablo Cody,Stephanie Rodnez"
3997,Russell Brand: Messiah Complex,Comedy,70,88,202,
3998,Rock of Ages,"Drama,Musical,Performing Arts",123,68,209373,Adam Shankman
3999,Hop,"Comedy,Kids,Family",94,68,107181,Tim Hill
4000,Arthur,Comedy,109,62,45444,Jason Winer
4001,Drop Dead Fred,Comedy,,68,616,
4002,The London Perambulator,Documentary,45,,3,
4003,The Tempest,"Comedy,Drama,Science Fiction,Fantasy",110,52,19122,Julie Taymor
4004,Russell Brand In New York City,Comedy,61,74,652,Ryan Polito
4005,Bedtime Stories,"Action,Adventure,Comedy,Kids,Family,Science Fiction,Fantasy",95,68,216174,Adam Shankman
4006,Comic Relief Does Little Britain: Live,"Art House,International,Comedy",,,2,
4007,Russell Brand: Doing Life - Live,Comedy,76,80,311,
4008,The Abbey,"Drama,Television",30,,120,Johnny Campbell
4009,Penelope,"Comedy,Drama,Science Fiction,Fantasy,Romance",90,72,156779,Mark Palansky
4010,A Bear's Christmas Tail,"Action,Adventure,Animation,Drama,Kids,Family,Mystery,Mystery,Television",45,76,146,Ben Palmer
4011,St. Trinian's,Comedy,101,66,32156,"Barnaby Thompson,Oliver Parker"
4012,White Teeth,"Drama,Television",240,74,305,Julian Jarrold
4013,Hop,"Comedy,Kids,Family",94,68,107181,Tim Hill
4014,A Brief History of Cuba in D Minor,Comedy,23,,71,Emily James
4015,The Lady In The Van,Drama,104,72,16036,Nicholas Hytner
4016,Gulliver's Travels,"Action,Adventure,Comedy,Science Fiction,Fantasy",87,54,61717,Rob Letterman
4017,Telstar (Telstar: The Joe Meek Story),"Art House,International,Comedy,Drama,Musical,Performing Arts",117,70,546,Nick Moran
4018,Peter Rabbit,Animation,,,4,Will Gluck
4019,All or Nothing,"Comedy,Documentary,Drama",128,76,3226,"Charles K. Campbell,Mike Leigh"
4020,The Emoji Movie,Animation,,,51,Anthony Leondis
4021,Roald Dahl's Esio Trot,Comedy,88,72,190,Dearbhla Walsh
4022,British Sitcom - 60 Years Of Laughing At Ourselves,,60,,0,Breid McLoone
4023,The Lady In The Van,Drama,104,72,16036,Nicholas Hytner
4024,One Chance,"Art House,International,Comedy,Musical,Performing Arts",103,72,8389,David Frankel
4025,Begin Again,"Comedy,Drama,Musical,Performing Arts",101,78,38788,John Carney
4026,The Gruffalo's Child,"Animation,Kids,Family",30,74,1009,"Johannes Weiland Uwe Heidschotter,Johannes Weliand,Uwe Heidschotter,Johannes Weiland,Uwe Heidschtter"
4027,Animals (Animaux Et Cie),"Animation,Kids,Family",90,,4,"Reinhard Klooss,Holger Tappe"
4028,"National Theatre Live: One Man, Two Guvnors Encore","Comedy,Musical,Performing Arts",165,86,53,Richard Bean
4029,Animals United (Konferenz der Tiere),"Animation,Art House,International,Kids,Family",90,50,2590,"Reinhard Klooss,Holger Tappe"
4030,Gulliver's Travels,"Action,Adventure,Comedy,Science Fiction,Fantasy",87,54,61717,Rob Letterman
4031,The Gruffalo,"Animation,Kids,Family,Television",27,78,507,"Max Lang,Jakob Schuh"
4032,Telstar (Telstar: The Joe Meek Story),"Art House,International,Comedy,Drama,Musical,Performing Arts",117,70,546,Nick Moran
4033,Pierrepoint: The Last Hangman,Drama,94,76,3749,Adrian Shergold
4034,Lesbian Vampire Killers,"Action,Adventure,Comedy,Horror",88,54,6296,"Phil Claydon,Philip Claydon"
4035,Heroes and Villians,Comedy,105,74,249,Selwyn Roberts
4036,The History Boys,"Comedy,Drama",113,70,35396,Nicholas Hytner
4037,All or Nothing,"Comedy,Documentary,Drama",128,76,3226,"Charles K. Campbell,Mike Leigh"
4038,Jack and the Beanstalk: The Real Story,"Kids,Family,Science Fiction,Fantasy",184,62,5091,Brian Henson
4039,All or Nothing,"Art House,International,Drama",128,68,2503,Mike Leigh
4040,Whatever Happened to Harold Smith?,"Comedy,Drama,Musical,Performing Arts",94,70,1533,Peter Hewitt
4041,Begin Again,"Comedy,Drama,Musical,Performing Arts",101,78,38788,John Carney
4042,Twentyfourseven,Drama,105,78,974,Shane Meadows
4043,Chicago,"Comedy,Drama,Musical,Performing Arts",113,70,438596,Rob Marshall
4044,Reversal of Fortune,"Drama,Mystery,Mystery",109,72,5314,Barbet Schroeder
4045,Crackers,"Action,Adventure,Comedy,Drama",92,54,274,Louis Malle
4046,Mamma Mia!,"Comedy,Musical,Performing Arts,Romance",109,72,436968,Phyllida Lloyd
4047,The Birdcage,"Comedy,Adult,Adult",119,66,104496,Mike Nichols
4048,Bowfinger,Comedy,97,56,73937,Frank Oz
4049,Falling for Grace,"Comedy,Romance",98,66,1549,Fay Ann Lee
4050,The Bounty Hunter,"Action,Adventure,Comedy,Romance",110,66,263945,Andy Tennant
4051,Relative Strangers,Comedy,84,56,4057,Greg Glienna
4052,Bonneville,"Comedy,Drama",102,56,28894,"Christopher Rowley,Christopher N. Rowley"
4053,Recipe For A Perfect Christmas,"Comedy,Drama,Television",86,66,51,Sheldon Larry
4054,Scooby Doo In Where's My Mummy?,"Action,Adventure,Animation,Kids,Family",,78,261,Joe Sichta
4055,Scooby-Doo in Where's My Mummy?,"Animation,Kids,Family,Mystery,Mystery",75,76,388,Joe Sichta
4056,In the Game,"Comedy,Television",,,212,James Widdoes
4057,Marci X,Comedy,84,46,6105,Richard Benjamin
4058,Eloise at the Plaza,"Comedy,Kids,Family",90,66,6151,Kevin Lima
4059,Eloise at Christmastime,"Comedy,Kids,Family",87,70,5626,Kevin Lima
4060,Chicago,"Comedy,Drama,Musical,Performing Arts",113,70,438596,Rob Marshall
4061,Dr. Seuss' How the Grinch Stole Christmas,"Comedy,Drama,Kids,Family,Science Fiction,Fantasy",105,64,947735,Ron Howard
4062,The Guru,Comedy,91,52,19107,"Daisy von Scherler Mayer,Daisy Mayer"
4063,Bowfinger,Comedy,97,56,73937,Frank Oz
4064,The Birdcage,"Comedy,Adult,Adult",119,66,104496,Mike Nichols
4065,The Odd Couple II,Comedy,96,62,7588,"Neil Simon,Howard Deutch,Walter Deutch"
4066,Cruel Intentions,Drama,94,68,435821,Roger Kumble
4067,New Jersey Drive,"Action,Adventure,Drama",98,76,4444,"Nick Gomez,Howard McMaster"
4068,Jeffrey,"Comedy,Drama,Adult,Adult",92,70,4546,Christopher Ashley
4069,The Ref,"Comedy,Drama",93,66,26784,Ted Demme
4070,The War,"Action,Adventure,Drama",126,68,17332,Jon Avnet
4071,Getting In,"Comedy,Mystery,Mystery",90,58,882,Doug Liman
4072,The Night We Never Met,"Comedy,Drama,Romance",98,64,391,Warren Leight
4073,To Dance with the White Dog,"Drama,Science Fiction,Fantasy",100,74,1439,Glenn Jordan
4074,Reversal of Fortune,"Drama,Mystery,Mystery",109,72,5314,Barbet Schroeder
